order_id,customer_id,restaurant_id,status,created_at
78,285,188,PLACED,1706106102
79,593,100,DELIVERED,1705522180
80,327,105,DELIVERING,1705938392
81,858,113,PLACED,1706562811
82,105,56,PLACED,1706467359
83,784,181,PLACED,1705448534
84,673,100,CANCELLED,1704578014
85,745,148,PLACED,1706401556
86,312,180,CANCELLED,1705613206
87,402,117,CANCELLED,1706578587
88,6,184,DELIVERING,1704162670
89,177,148,DELIVERED,1706099538
90,689,193,DELIVERING,1704661611
91,814,18,ACCEPTED,1704305405
92,643,121,PLACED,1705153021
93,517,66,ACCEPTED,1705832640
94,678,6,ACCEPTED,1704254218
95,786,171,PLACED,1706004991
96,218,165,CANCELLED,1704333587
97,664,124,DELIVERED,1704922341
98,598,112,DELIVERING,1705816260
99,412,176,ACCEPTED,1704772658
100,468,51,ACCEPTED,1704389581
101,706,89,DELIVERING,1705641906
102,205,174,DELIVERING,1705643356
103,121,47,DELIVERING,1705258107
104,108,164,CANCELLED,1704763297
105,322,13,DELIVERING,1705384804
106,938,179,PLACED,1704354670
107,71,87,DELIVERING,1706168437
108,921,159,ACCEPTED,1706204854
109,697,89,DELIVERED,1704823091
110,464,60,CANCELLED,1704621662
111,186,107,CANCELLED,1705246424
112,889,140,CANCELLED,1705528087
113,524,87,DELIVERING,1704674539
114,973,49,PLACED,1706579897
115,811,27,CANCELLED,1704518846
116,734,59,ACCEPTED,1704994935
117,869,38,CANCELLED,1704482238
118,347,32,CANCELLED,1705975122
119,618,123,DELIVERING,1705191178
120,997,8,PLACED,1706331576
121,448,151,ACCEPTED,1706082556
122,994,62,ACCEPTED,1705343691
123,725,93,CANCELLED,1705730611
124,934,193,CANCELLED,1705822075
125,557,67,DELIVERED,1704522957
126,898,11,ACCEPTED,1705548239
127,938,141,ACCEPTED,1704885375
128,548,99,DELIVERED,1704199540
129,178,32,DELIVERED,1705929652
130,352,103,PLACED,1705930720
131,442,119,DELIVERED,1706603213
132,286,175,ACCEPTED,1706492944
133,842,45,DELIVERED,1704698994
134,901,94,DELIVERING,1705599145
135,887,139,DELIVERING,1706149769
136,19,89,ACCEPTED,1706310324
137,885,125,DELIVERING,1706049638
138,351,45,DELIVERED,1706223413
139,539,107,CANCELLED,1704493655
140,295,130,DELIVERING,1704324008
141,272,107,ACCEPTED,1705204782
142,89,50,CANCELLED,1704828310
143,656,21,PLACED,1706009515
144,779,84,ACCEPTED,1704902134
145,525,21,DELIVERING,1706521461
146,162,5,PLACED,1705728843
147,155,79,DELIVERING,1706514648
148,865,158,CANCELLED,1704510179
149,242,101,DELIVERING,1706061322
150,879,163,DELIVERED,1706420630
151,383,156,PLACED,1705454310
152,636,94,DELIVERED,1704073430
153,484,122,PLACED,1705751537
154,466,36,DELIVERED,1706207020
155,823,93,PLACED,1704885794
156,538,166,CANCELLED,1705984399
157,614,27,DELIVERED,1704858229
158,675,188,DELIVERED,1704583990
159,143,20,PLACED,1705637926
160,723,86,DELIVERING,1704921258
161,750,165,PLACED,1704965819
162,650,133,ACCEPTED,1705386087
163,924,136,ACCEPTED,1705167672
164,487,89,CANCELLED,1704677022
165,2,190,ACCEPTED,1705513762
166,202,43,DELIVERED,1706641035
167,649,108,PLACED,1705643630
168,623,173,DELIVERED,1706153438
169,327,152,ACCEPTED,1705279921
170,789,192,DELIVERED,1704302559
171,330,110,PLACED,1704770856
172,236,62,DELIVERING,1704391498
173,787,180,DELIVERED,1705145931
174,588,50,ACCEPTED,1704801073
175,990,137,CANCELLED,1704565752
176,694,101,DELIVERING,1705777750
177,916,37,DELIVERED,1705868680
178,496,146,CANCELLED,1704813026
179,926,4,DELIVERING,1704323417
180,811,171,DELIVERING,1705032834
181,318,59,PLACED,1706582313
182,473,99,DELIVERING,1704866922
183,266,5,ACCEPTED,1704601928
184,303,193,DELIVERED,1705014539
185,570,98,DELIVERED,1704195829
186,353,106,CANCELLED,1705607771
187,624,102,CANCELLED,1706205285
188,183,186,ACCEPTED,1705903407
189,394,193,DELIVERING,1704476695
190,360,34,DELIVERED,1706542296
191,809,63,CANCELLED,1704937768
192,945,131,DELIVERED,1704342623
193,917,188,DELIVERING,1706506938
194,329,183,DELIVERING,1705791138
195,89,75,CANCELLED,1706457020
196,111,60,ACCEPTED,1706483463
197,318,102,ACCEPTED,1705494403
198,494,99,ACCEPTED,1705853221
199,379,36,DELIVERED,1705049599
200,623,125,PLACED,1704146839
201,428,38,PLACED,1705528543
202,129,50,DELIVERING,1704119785
203,884,59,ACCEPTED,1705038099
204,166,89,DELIVERING,1704336937
205,736,123,ACCEPTED,1706608698
206,985,102,DELIVERING,1706012614
207,608,11,DELIVERED,1706139100
208,558,24,DELIVERED,1704790258
209,635,141,ACCEPTED,1705484145
210,629,82,PLACED,1704683683
211,715,194,DELIVERED,1704673352
212,396,121,CANCELLED,1706530584
213,283,60,CANCELLED,1706470397
214,224,100,ACCEPTED,1706166047
215,988,121,ACCEPTED,1706407653
216,854,142,CANCELLED,1705444016
217,173,3,DELIVERED,1704292455
218,821,195,ACCEPTED,1706209170
219,92,121,ACCEPTED,1704841139
220,828,189,PLACED,1706421170
221,73,47,PLACED,1705788284
222,491,152,DELIVERING,1704805359
223,226,186,CANCELLED,1705740371
224,341,180,DELIVERING,1705415741
225,320,122,ACCEPTED,1704397997
226,204,9,ACCEPTED,1704370482
227,960,121,PLACED,1706469476
228,12,129,PLACED,1706204009
229,126,44,DELIVERED,1704967444
230,11,37,DELIVERED,1704749971
231,786,65,DELIVERING,1706075928
232,803,36,ACCEPTED,1705387120
233,490,125,PLACED,1706285630
234,567,54,DELIVERED,1704408522
235,326,160,PLACED,1704687414
236,339,98,DELIVERING,1704231654
237,482,67,ACCEPTED,1704670292
238,869,127,DELIVERING,1704619805
239,360,51,PLACED,1704067355
240,477,32,CANCELLED,1705452093
241,189,187,DELIVERED,1704714754
242,361,179,PLACED,1704473666
243,970,30,DELIVERING,1705327360
244,119,45,DELIVERING,1706231975
245,640,144,CANCELLED,1705544655
246,811,139,ACCEPTED,1705625331
247,257,84,DELIVERED,1705217791
248,858,96,DELIVERING,1704570781
249,587,85,CANCELLED,1705677399
250,37,8,PLACED,1705662220
251,760,183,CANCELLED,1706625030
252,487,75,DELIVERED,1705696151
253,608,39,DELIVERED,1705857302
254,884,119,DELIVERING,1704765649
255,348,57,PLACED,1705917337
256,651,40,CANCELLED,1705655291
257,31,145,ACCEPTED,1706074940
258,842,95,CANCELLED,1706074108
259,408,55,DELIVERED,1705857912
260,254,65,PLACED,1705417995
261,454,158,CANCELLED,1704735845
262,49,10,ACCEPTED,1705039888
263,360,143,DELIVERED,1704677618
264,673,20,CANCELLED,1705711429
265,992,148,ACCEPTED,1706459325
266,757,4,CANCELLED,1706610185
267,845,181,CANCELLED,1704880209
268,4,103,DELIVERED,1704806250
269,701,138,ACCEPTED,1705266111
270,847,101,CANCELLED,1706529667
271,23,200,PLACED,1705574654
272,991,24,DELIVERED,1705839721
273,325,106,DELIVERED,1704239878
274,118,124,DELIVERING,1704112159
275,716,62,ACCEPTED,1705991235
276,857,143,DELIVERING,1706595221
277,755,92,PLACED,1705869298
278,838,147,PLACED,1704867306
279,391,133,PLACED,1704867025
280,604,2,ACCEPTED,1705166568
281,457,128,PLACED,1704420053
282,726,70,CANCELLED,1705358062
283,770,159,ACCEPTED,1704662060
284,842,88,CANCELLED,1705925875
285,318,46,PLACED,1705334694
286,234,92,ACCEPTED,1704978633
287,110,27,DELIVERED,1705596088
288,301,196,PLACED,1704471410
289,498,136,PLACED,1706617381
290,674,95,DELIVERED,1704587205
291,900,197,CANCELLED,1706258971
292,986,145,CANCELLED,1705447702
293,789,199,CANCELLED,1704622957
294,118,60,ACCEPTED,1704302874
295,665,38,DELIVERING,1704107627
296,152,137,DELIVERING,1705209388
297,183,99,PLACED,1705289703
298,770,45,CANCELLED,1704457083
299,639,39,CANCELLED,1706210332
300,934,1,DELIVERED,1705723021
301,706,150,ACCEPTED,1705162677
302,750,70,DELIVERED,1704171570
303,578,23,DELIVERED,1704966811
304,914,139,PLACED,1704232599
305,730,105,ACCEPTED,1704680523
306,646,170,DELIVERED,1706653469
307,343,200,CANCELLED,1704549914
308,652,94,ACCEPTED,1704866163
309,232,66,DELIVERING,1706097992
310,223,183,ACCEPTED,1705907401
311,482,116,DELIVERING,1704122603
312,270,117,DELIVERING,1706433901
313,80,50,ACCEPTED,1705160979
314,796,50,DELIVERING,1705040742
315,245,9,PLACED,1705401158
316,794,90,DELIVERING,1704378907
317,855,96,ACCEPTED,1705355621
318,662,196,DELIVERED,1704281464
319,690,177,CANCELLED,1704543411
320,351,73,CANCELLED,1704181422
321,364,46,DELIVERED,1705519242
322,449,84,CANCELLED,1705441615
323,771,190,ACCEPTED,1705132822
324,380,136,PLACED,1705633274
325,581,136,ACCEPTED,1706571258
326,75,174,ACCEPTED,1704918648
327,636,160,CANCELLED,1704440875
328,565,51,DELIVERED,1706220245
329,391,108,PLACED,1704316117
330,777,192,CANCELLED,1704798902
331,458,96,CANCELLED,1704352149
332,56,197,DELIVERING,1705324914
333,757,63,DELIVERED,1704828503
334,774,88,ACCEPTED,1705731022
335,572,150,DELIVERING,1706270368
336,805,66,ACCEPTED,1704069331
337,206,44,DELIVERING,1705650033
338,693,144,DELIVERING,1705882776
339,786,53,CANCELLED,1706089738
340,712,152,ACCEPTED,1705390460
341,146,43,PLACED,1705081510
342,17,2,ACCEPTED,1706623693
343,988,120,ACCEPTED,1705697869
344,248,27,DELIVERING,1704565150
345,931,14,DELIVERED,1705515650
346,693,142,ACCEPTED,1705321581
347,851,33,PLACED,1705331746
348,822,84,CANCELLED,1705603382
349,911,117,CANCELLED,1704084155
350,990,39,PLACED,1705573328
351,294,30,DELIVERED,1705315107
352,259,145,CANCELLED,1706337726
353,292,116,DELIVERING,1705060197
354,31,74,PLACED,1705250859
355,291,163,ACCEPTED,1706520089
356,825,127,DELIVERING,1705746522
357,93,52,DELIVERED,1704739869
358,136,122,ACCEPTED,1704965213
359,619,25,DELIVERED,1706030094
360,298,149,DELIVERED,1705521613
361,65,153,DELIVERED,1705236502
362,663,40,PLACED,1704158418
363,713,117,DELIVERED,1704368523
364,383,55,DELIVERED,1706658082
365,269,118,ACCEPTED,1706615657
366,345,183,DELIVERING,1705552593
367,904,125,DELIVERED,1704268259
368,478,114,ACCEPTED,1706512648
369,173,130,CANCELLED,1706062428
370,432,165,DELIVERED,1706629195
371,645,8,DELIVERED,1706057858
372,38,198,CANCELLED,1706249449
373,445,197,ACCEPTED,1706636841
374,631,47,DELIVERED,1705797382
375,332,80,DELIVERING,1704262580
376,50,71,PLACED,1705135619
377,467,42,PLACED,1704168084
378,240,67,PLACED,1705177449
379,649,139,DELIVERING,1704456208
380,90,8,ACCEPTED,1704719541
381,430,178,ACCEPTED,1705444259
382,967,99,DELIVERED,1705193377
383,955,176,PLACED,1705261066
384,44,35,CANCELLED,1705205432
385,92,188,DELIVERING,1705474392
386,875,188,DELIVERED,1705723438
387,155,144,DELIVERING,1705147844
388,866,97,DELIVERING,1706183845
389,594,48,DELIVERING,1704294757
390,702,144,DELIVERED,1704153532
391,169,99,ACCEPTED,1704924830
392,828,118,CANCELLED,1704088477
393,243,194,ACCEPTED,1706617871
394,880,182,CANCELLED,1706023194
395,450,154,ACCEPTED,1705146607
396,645,197,ACCEPTED,1705520851
397,900,68,DELIVERED,1706169080
398,696,124,PLACED,1706434098
399,416,78,ACCEPTED,1705961525
400,818,90,CANCELLED,1706635829
401,741,70,PLACED,1706126215
402,678,142,ACCEPTED,1706655119
403,732,23,PLACED,1704342361
404,514,65,DELIVERING,1706281487
405,410,143,CANCELLED,1704495358
406,961,104,DELIVERED,1705862350
407,410,145,ACCEPTED,1704829196
408,810,57,CANCELLED,1705812749
409,505,169,CANCELLED,1706088989
410,708,37,DELIVERED,1704387071
411,753,96,DELIVERED,1704299273
412,884,117,DELIVERING,1706177330
413,675,100,PLACED,1705337141
414,727,131,CANCELLED,1706223063
415,809,26,PLACED,1705218284
416,750,15,ACCEPTED,1704522301
417,925,161,DELIVERING,1706572802
418,918,136,ACCEPTED,1705771061
419,437,128,PLACED,1704188371
420,177,71,PLACED,1705694656
421,123,148,ACCEPTED,1704096636
422,34,145,PLACED,1704928583
423,468,75,ACCEPTED,1706110569
424,120,169,DELIVERED,1704710123
425,766,184,ACCEPTED,1705679218
426,269,45,DELIVERING,1705529773
427,483,90,DELIVERED,1704184133
428,469,78,PLACED,1704848863
429,729,146,DELIVERING,1704884036
430,750,78,PLACED,1705141947
431,483,146,DELIVERING,1704248882
432,182,175,ACCEPTED,1705114118
433,741,13,DELIVERING,1704189437
434,146,47,CANCELLED,1704721165
435,39,161,CANCELLED,1705827160
436,400,60,PLACED,1705554622
437,538,76,CANCELLED,1706082834
438,15,67,CANCELLED,1705486444
439,823,172,PLACED,1705377557
440,736,43,ACCEPTED,1704149530
441,267,39,DELIVERING,1704981627
442,155,128,DELIVERING,1704219244
443,147,36,CANCELLED,1704853042
444,257,157,CANCELLED,1705868447
445,813,115,DELIVERED,1705951699
446,510,51,PLACED,1706614596
447,364,35,CANCELLED,1705383884
448,3,12,DELIVERED,1706412873
449,616,110,CANCELLED,1706249508
450,933,90,PLACED,1705405303
451,743,177,ACCEPTED,1704466060
452,679,150,ACCEPTED,1704090304
453,479,33,ACCEPTED,1705566767
454,226,175,DELIVERED,1706433373
455,805,134,CANCELLED,1704497373
456,662,49,ACCEPTED,1704178258
457,490,195,DELIVERING,1704336796
458,313,55,DELIVERING,1704611811
459,267,178,DELIVERED,1706559909
460,552,90,DELIVERING,1705328624
461,244,194,CANCELLED,1704669244
462,842,74,PLACED,1704562137
463,114,7,DELIVERING,1706659186
464,369,180,PLACED,1704656684
465,835,88,PLACED,1706241953
466,761,42,ACCEPTED,1704358178
467,534,5,DELIVERING,1704112426
468,206,2,DELIVERING,1706391977
469,209,180,PLACED,1704430296
470,429,196,PLACED,1704304044
471,722,11,PLACED,1704100545
472,655,175,PLACED,1704836410
473,892,71,DELIVERED,1704226498
474,938,129,PLACED,1704180145
475,694,28,CANCELLED,1704171558
476,71,89,PLACED,1704777099
477,594,15,PLACED,1704249121
478,916,65,CANCELLED,1704160183
479,475,85,DELIVERED,1704870028
480,414,138,ACCEPTED,1704940044
481,716,74,DELIVERED,1704293905
482,405,108,ACCEPTED,1705115745
483,2,53,PLACED,1704557567
484,91,180,DELIVERED,1706197646
485,489,52,DELIVERED,1705932840
486,144,114,DELIVERING,1706055532
487,49,132,DELIVERED,1704257492
488,106,148,DELIVERING,1705047086
489,833,35,DELIVERED,1704267136
490,501,140,ACCEPTED,1704941506
491,146,24,CANCELLED,1704526055
492,498,129,DELIVERED,1706489586
493,918,29,DELIVERED,1704380392
494,928,21,CANCELLED,1704319567
495,773,89,PLACED,1705621403
496,582,7,DELIVERING,1704950843
497,464,167,CANCELLED,1705187025
498,209,81,ACCEPTED,1704283135
499,420,11,DELIVERING,1706349556
500,580,144,ACCEPTED,1705952211
501,900,81,PLACED,1704232958
502,909,115,PLACED,1705326370
503,891,98,PLACED,1705191197
504,140,136,DELIVERED,1705009951
505,641,191,PLACED,1705612088
506,850,199,ACCEPTED,1706169110
507,996,134,CANCELLED,1704307625
508,62,162,PLACED,1706135335
509,18,70,CANCELLED,1704891977
510,551,183,DELIVERED,1705708553
511,44,134,CANCELLED,1704300467
512,696,140,PLACED,1706557419
513,283,164,DELIVERING,1706227863
514,221,136,DELIVERING,1705554069
515,114,144,PLACED,1706034483
516,14,72,ACCEPTED,1704210285
517,355,30,DELIVERED,1705198062
518,618,1,PLACED,1704782948
519,156,34,ACCEPTED,1705403861
520,737,173,DELIVERED,1704088526
521,509,113,PLACED,1704360191
522,734,199,DELIVERED,1706602629
523,481,116,ACCEPTED,1704780187
524,617,138,DELIVERING,1705635427
525,486,93,DELIVERING,1705717767
526,396,159,DELIVERING,1706478930
527,341,86,CANCELLED,1704158969
528,187,126,DELIVERED,1704218825
529,144,179,DELIVERING,1705183019
530,625,174,PLACED,1705810604
531,268,182,DELIVERING,1704284737
532,373,5,DELIVERING,1705072878
533,602,93,PLACED,1705453345
534,466,131,DELIVERED,1705133997
535,937,139,DELIVERED,1704538151
536,603,10,ACCEPTED,1706169882
537,359,154,CANCELLED,1705248050
538,930,23,CANCELLED,1705095736
539,218,152,DELIVERED,1706005418
540,706,29,DELIVERED,1705786224
541,54,42,DELIVERED,1705438410
542,438,22,ACCEPTED,1704924468
543,97,92,CANCELLED,1706260510
544,334,159,PLACED,1705653471
545,149,10,ACCEPTED,1704651458
546,151,65,DELIVERED,1705033136
547,110,159,DELIVERING,1704661480
548,104,42,ACCEPTED,1704686173
549,824,148,PLACED,1705542530
550,394,145,CANCELLED,1706571851
551,324,29,DELIVERING,1704563229
552,170,15,DELIVERED,1705664717
553,236,69,CANCELLED,1704587127
554,629,124,DELIVERED,1704514940
555,866,114,ACCEPTED,1706115919
556,26,173,DELIVERING,1704604641
557,266,151,DELIVERED,1705100814
558,324,63,CANCELLED,1704263673
559,894,107,CANCELLED,1705540079
560,146,92,CANCELLED,1705912186
561,949,66,PLACED,1706223357
562,498,102,PLACED,1704796952
563,606,182,CANCELLED,1705850828
564,959,73,ACCEPTED,1705438622
565,29,121,CANCELLED,1704730740
566,463,33,CANCELLED,1705633766
567,760,92,PLACED,1706642219
568,721,36,ACCEPTED,1705043238
569,540,75,ACCEPTED,1704407591
570,472,70,ACCEPTED,1704898477
571,3,145,DELIVERED,1706484734
572,430,70,DELIVERING,1704120398
573,25,49,ACCEPTED,1704367701
574,833,156,DELIVERED,1705068374
575,3,97,DELIVERING,1705668876
576,422,170,DELIVERING,1705434862
577,473,54,ACCEPTED,1704223108
578,984,183,CANCELLED,1706520096
579,420,149,ACCEPTED,1705175888
580,555,193,DELIVERED,1705674597
581,527,173,ACCEPTED,1706110211
582,133,87,PLACED,1706025592
583,898,175,CANCELLED,1706014973
584,50,61,CANCELLED,1705294206
585,587,64,PLACED,1705200088
586,764,112,PLACED,1705399702
587,300,23,DELIVERING,1706076302
588,364,27,CANCELLED,1704462298
589,186,54,DELIVERED,1705644466
590,477,93,DELIVERING,1704731888
591,84,6,DELIVERED,1705026940
592,940,91,DELIVERED,1706042861
593,92,116,DELIVERED,1706000623
594,494,90,PLACED,1706308627
595,55,182,PLACED,1706124841
596,394,126,DELIVERED,1706621658
597,678,83,ACCEPTED,1705621286
598,100,152,ACCEPTED,1705429960
599,958,12,ACCEPTED,1706079038
600,55,51,PLACED,1706004745
601,888,200,DELIVERING,1705973623
602,136,176,PLACED,1704908966
603,308,151,ACCEPTED,1704596736
604,777,98,CANCELLED,1706449068
605,980,161,PLACED,1704197211
606,361,171,ACCEPTED,1705560029
607,629,138,CANCELLED,1704966205
608,975,6,CANCELLED,1706051094
609,249,35,PLACED,1705468861
610,536,63,CANCELLED,1705005255
611,540,195,CANCELLED,1704968831
612,243,167,ACCEPTED,1704241029
613,811,115,PLACED,1706045522
614,116,42,DELIVERING,1704450667
615,995,103,DELIVERING,1705481836
616,871,62,DELIVERED,1705489974
617,593,27,DELIVERING,1706057574
618,548,119,DELIVERING,1704370695
619,571,73,ACCEPTED,1704207860
620,438,154,CANCELLED,1704120361
621,194,188,PLACED,1706518531
622,893,185,DELIVERED,1705368209
623,486,167,ACCEPTED,1704253644
624,94,26,DELIVERED,1706482349
625,115,88,PLACED,1705340544
626,216,53,ACCEPTED,1704164088
627,201,155,DELIVERED,1705245762
628,737,181,ACCEPTED,1705690546
629,183,116,DELIVERED,1705465700
630,790,38,PLACED,1705129955
631,27,25,DELIVERED,1705199992
632,239,116,DELIVERING,1706158114
633,486,152,ACCEPTED,1705347897
634,551,67,DELIVERING,1704251642
635,529,83,DELIVERED,1704499422
636,481,52,DELIVERING,1706145369
637,195,190,DELIVERED,1704386836
638,789,116,DELIVERED,1705295024
639,196,153,ACCEPTED,1705323924
640,852,195,CANCELLED,1706089498
641,135,78,CANCELLED,1705471375
642,472,52,DELIVERED,1704771291
643,757,18,DELIVERED,1705614917
644,627,63,DELIVERED,1705785402
645,980,8,CANCELLED,1705414555
646,592,164,CANCELLED,1705392499
647,81,99,ACCEPTED,1704719754
648,52,179,ACCEPTED,1705774763
649,237,81,DELIVERING,1706013926
650,395,135,ACCEPTED,1704218922
651,569,3,DELIVERED,1705277363
652,201,200,ACCEPTED,1706556822
653,14,198,DELIVERING,1704105144
654,273,154,DELIVERING,1705343077
655,116,33,DELIVERED,1704117132
656,819,30,DELIVERED,1705164282
657,540,52,ACCEPTED,1705213925
658,511,10,DELIVERING,1704755299
659,746,167,DELIVERING,1706102365
660,409,127,PLACED,1705452559
661,227,183,ACCEPTED,1704970960
662,978,186,ACCEPTED,1704444972
663,583,106,DELIVERING,1705009629
664,239,83,CANCELLED,1705369593
665,434,72,ACCEPTED,1704236428
666,987,149,DELIVERED,1706598121
667,145,135,CANCELLED,1705297963
668,743,154,DELIVERED,1706350899
669,432,80,ACCEPTED,1706338816
670,448,130,CANCELLED,1704696114
671,423,119,DELIVERED,1706597749
672,508,172,ACCEPTED,1705751504
673,190,125,PLACED,1706265852
674,769,23,DELIVERED,1706018451
675,586,3,ACCEPTED,1706550741
676,305,66,DELIVERED,1706243572
677,68,125,ACCEPTED,1706541309
678,229,184,PLACED,1705428307
679,914,133,PLACED,1704593101
680,725,11,ACCEPTED,1705652634
681,613,63,PLACED,1706201685
682,296,14,CANCELLED,1706003988
683,575,21,ACCEPTED,1706366296
684,762,15,PLACED,1704084477
685,175,120,DELIVERED,1704190254
686,360,56,DELIVERED,1705177986
687,60,157,DELIVERING,1704547224
688,79,15,DELIVERED,1705327428
689,339,92,CANCELLED,1704339882
690,583,192,CANCELLED,1705431947
691,196,76,PLACED,1705204132
692,9,183,PLACED,1704394328
693,947,97,DELIVERING,1704797763
694,6,183,DELIVERED,1704096500
695,907,178,PLACED,1705006222
696,694,191,CANCELLED,1704619667
697,866,157,PLACED,1705878409
698,805,26,DELIVERING,1704834639
699,838,102,DELIVERED,1705817572
700,624,42,ACCEPTED,1705145822
701,438,19,ACCEPTED,1704129356
702,53,168,DELIVERING,1704709948
703,401,95,ACCEPTED,1706063219
704,877,58,PLACED,1705487593
705,236,6,DELIVERED,1705674783
706,637,70,DELIVERED,1706158860
707,380,180,CANCELLED,1706041205
708,288,75,DELIVERED,1706254598
709,150,87,CANCELLED,1705013291
710,122,100,DELIVERING,1704227194
711,541,197,DELIVERED,1705267370
712,950,148,DELIVERED,1705161038
713,859,187,PLACED,1704488719
714,725,35,PLACED,1705799604
715,367,67,ACCEPTED,1706192477
716,350,173,DELIVERED,1705951101
717,307,60,DELIVERED,1705370062
718,213,13,DELIVERED,1705433526
719,284,132,DELIVERING,1705539879
720,573,26,PLACED,1705732245
721,205,68,ACCEPTED,1705866407
722,812,24,CANCELLED,1705023026
723,866,110,DELIVERING,1704957509
724,482,27,DELIVERED,1705788939
725,946,94,DELIVERED,1706638069
726,427,195,ACCEPTED,1705430041
727,973,42,ACCEPTED,1706549207
728,691,98,CANCELLED,1705298060
729,336,190,CANCELLED,1706327000
730,631,89,DELIVERED,1704849652
731,522,46,PLACED,1704367692
732,869,24,ACCEPTED,1706555605
733,300,41,DELIVERING,1705856168
734,31,108,DELIVERED,1704561973
735,813,125,ACCEPTED,1705301883
736,915,179,PLACED,1704938690
737,523,150,DELIVERING,1706654106
738,92,68,CANCELLED,1704876688
739,597,126,DELIVERING,1705666845
740,163,171,CANCELLED,1705623861
741,638,92,ACCEPTED,1705625179
742,972,17,CANCELLED,1705401962
743,287,47,DELIVERED,1704689904
744,17,45,DELIVERED,1705564110
745,145,109,DELIVERING,1705821691
746,967,73,PLACED,1706441147
747,646,108,DELIVERED,1705972129
748,178,54,DELIVERING,1705090869
749,319,16,DELIVERING,1705569659
750,852,39,CANCELLED,1706288157
751,230,138,DELIVERED,1704369337
752,314,200,DELIVERED,1705872001
753,929,127,ACCEPTED,1704884353
754,428,78,DELIVERED,1706645090
755,868,184,ACCEPTED,1704418673
756,395,200,PLACED,1706482956
757,175,85,DELIVERED,1704333512
758,997,175,ACCEPTED,1705636599
759,989,193,DELIVERED,1705510349
760,922,103,DELIVERED,1705254358
761,471,24,CANCELLED,1706381758
762,31,115,DELIVERING,1705172531
763,777,40,CANCELLED,1706130330
764,952,43,ACCEPTED,1706570499
765,134,134,CANCELLED,1705161426
766,348,167,CANCELLED,1704989170
767,343,88,CANCELLED,1706262894
768,13,23,PLACED,1704436846
769,103,65,PLACED,1706244700
770,810,6,PLACED,1705729150
771,200,59,DELIVERING,1705499270
772,80,90,DELIVERED,1706098822
773,620,176,DELIVERING,1704409276
774,734,80,ACCEPTED,1704822250
775,448,174,DELIVERED,1705152994
776,313,114,PLACED,1704192979
777,938,20,ACCEPTED,1704704198
778,151,158,DELIVERING,1705335141
779,157,46,CANCELLED,1705071726
780,550,106,ACCEPTED,1705343193
781,446,23,CANCELLED,1704724929
782,800,195,CANCELLED,1706097933
783,698,14,ACCEPTED,1704481591
