rating_id,user_id,movie_id,rating,timestamp
98,19,3905,2,1720120263
99,407,3911,4,1731004902
100,261,4688,4,1735112876
101,211,3710,5,1705586766
102,330,2034,3,1732805535
103,152,2873,1,1722955084
104,103,4408,4,1708181621
105,434,1039,5,1723248584
106,458,2512,4,1718670661
107,827,3750,4,1718331286
108,711,3280,1,1727289290
109,626,669,5,1708110219
110,616,1555,3,1709559451
111,390,2074,2,1715559981
112,591,1726,1,1719110472
113,446,4747,4,1732436184
114,951,127,5,1730694313
115,364,3445,4,1714756262
116,589,957,1,1725151151
117,384,3573,2,1730793424
118,913,4844,4,1720338976
119,48,2483,3,1730410684
120,457,3912,4,1734826617
121,845,910,3,1705209720
122,364,3689,4,1735113078
123,57,1105,3,1729228598
124,19,701,3,1716432943
125,986,2311,3,1724793841
126,289,294,5,1727285911
127,638,4410,3,1719444892
128,832,2653,2,1716489124
129,399,1774,4,1712735537
130,973,2189,5,1713096253
131,366,2758,3,1727874698
132,686,3879,4,1732033001
133,963,3359,2,1712188238
134,848,2772,3,1710232629
135,4,2736,1,1723035274
136,921,2798,2,1730251298
137,11,3681,2,1719851904
138,951,3852,2,1721783008
139,641,1171,4,1717122339
140,586,2679,5,1733619695
141,570,4080,1,1728138767
142,569,4761,3,1732303111
143,961,1291,4,1731478035
144,413,188,2,1717816073
145,948,3471,5,1722196867
146,32,1536,4,1718669379
147,698,2509,3,1722218718
148,177,4916,3,1710662188
149,709,2953,1,1705967485
150,984,3949,5,1731952405
151,408,841,4,1715975235
152,230,3918,4,1733282035
153,800,3826,5,1712658760
154,143,2279,4,1707629704
155,431,2359,5,1706235809
156,601,916,4,1710544704
157,968,3509,5,1715263404
158,23,3857,2,1715579970
159,622,1442,3,1705277677
160,102,3181,5,1706548811
161,358,3499,5,1720053603
162,543,508,4,1725034773
163,522,1163,2,1705861382
164,490,378,1,1721645891
165,65,1612,2,1729374435
166,871,2523,5,1704684021
167,145,1709,4,1714121843
168,238,1457,4,1723334767
169,882,1439,3,1724988985
170,289,801,5,1704194063
171,93,3108,5,1725498700
172,361,966,1,1725705157
173,711,1430,5,1732489484
174,308,3445,3,1705390131
175,254,559,1,1722267109
176,160,4533,4,1724184858
177,928,774,3,1718651493
178,937,2927,5,1715773617
179,99,673,2,1704989765
180,830,1545,2,1722954400
181,834,488,3,1724291716
182,975,3153,4,1726883413
183,444,4749,3,1709240723
184,223,4702,3,1731819801
185,194,4569,2,1728260307
186,494,2927,3,1733817058
187,163,4341,5,1714130497
188,395,1986,4,1728209822
189,491,1977,3,1725132950
190,564,2659,1,1728733457
191,250,80,2,1733400488
192,460,3891,2,1727011199
193,812,650,4,1723376261
194,210,612,4,1709381669
195,367,382,3,1715895149
196,203,1294,4,1718949069
197,633,4968,2,1713392673
198,883,2501,5,1712324316
199,708,3817,2,1717306939
200,978,4575,4,1729645615
201,725,3993,5,1733764650
202,247,4180,5,1723172944
203,853,2199,5,1706726662
204,821,1405,5,1718703642
205,454,1358,5,1720428103
206,492,2107,4,1730523282
207,552,3143,5,1706867822
208,54,2414,1,1718935623
209,389,1355,5,1716722405
210,887,3121,3,1710195615
211,855,2308,1,1729020145
212,325,3982,2,1706560583
213,682,4209,1,1708789165
214,19,2341,1,1712921292
215,80,66,4,1731101114
216,105,4644,1,1708585342
217,610,2293,2,1730464917
218,705,2036,4,1705953935
219,949,1475,4,1716294870
220,449,4335,1,1713835081
221,636,3242,2,1730922959
222,367,2604,1,1706716243
223,597,1717,3,1711080957
224,925,517,1,1705085593
225,904,933,3,1721218793
226,310,3026,4,1718929140
227,864,1846,1,1731333950
228,225,3909,1,1727367591
229,48,538,4,1713302452
230,581,1562,1,1734440348
231,974,3695,3,1717987352
232,975,228,4,1711892674
233,7,1515,1,1727744658
234,956,3648,2,1719272196
235,219,1934,5,1720209369
236,831,363,1,1732301897
237,907,47,1,1726230870
238,903,2371,5,1709832011
239,424,1282,1,1731819603
240,819,4519,5,1732683772
241,162,1305,3,1704588988
242,1,3408,1,1711070549
243,537,3124,3,1713124339
244,867,4863,4,1735156673
245,413,435,2,1734787954
246,666,2565,1,1713155265
247,256,2797,5,1728289042
248,43,2268,4,1706867666
249,66,4564,1,1730446895
250,34,2481,3,1705831882
251,85,2588,2,1735028678
252,72,922,5,1715072315
253,626,3330,1,1731935109
254,988,1238,4,1717698168
255,615,1561,3,1730799719
256,950,4051,4,1724433114
257,448,3418,1,1732499426
258,336,2103,5,1732342834
259,913,2723,4,1709089262
260,325,3869,3,1704343350
261,858,2240,2,1710088957
262,318,3283,3,1729471991
263,59,3169,5,1733485288
264,270,4098,4,1729463586
265,113,4031,3,1732680194
266,265,868,5,1709414440
267,511,4088,1,1730687086
268,119,2459,5,1722793093
269,848,796,4,1705930029
270,378,4558,1,1706605211
271,582,4090,3,1715949527
272,933,4015,1,1722745537
273,175,3290,4,1728830937
274,562,3125,3,1733849625
275,48,2152,3,1728700241
276,297,749,3,1734472109
277,286,1126,5,1735083595
278,267,1188,4,1720632525
279,810,154,5,1722146943
280,63,2839,1,1706241444
281,337,1015,2,1718772595
282,686,4193,4,1729934590
283,904,1449,4,1721174854
284,259,3640,1,1713909191
285,147,2088,1,1717857419
286,744,4616,5,1707972866
287,302,1228,1,1719008490
288,1000,3131,5,1706704449
289,450,87,1,1718467878
290,548,638,3,1711447938
291,437,2949,5,1719918575
292,158,1849,5,1729173904
293,667,3830,4,1717861976
294,755,859,1,1714566011
295,258,996,4,1730354686
296,86,2642,1,1705050214
297,816,4050,4,1704533688
298,83,3746,3,1729493838
299,985,909,5,1733614484
300,7,45,4,1734688623
301,485,4536,3,1710074093
302,520,2327,3,1716233687
303,468,3579,1,1721833403
304,641,3506,4,1720247772
305,819,375,4,1718424120
306,500,1076,1,1724337842
307,744,1306,2,1722630643
308,778,1906,3,1723736628
309,885,962,3,1710955980
310,11,4849,2,1707783182
311,372,1298,4,1709996458
312,764,2979,5,1720350385
313,548,1820,2,1718254841
314,977,3800,3,1730412315
315,705,446,5,1726812752
316,591,838,2,1727118223
317,789,369,3,1723965266
318,599,2193,3,1727155124
319,477,3204,5,1728713412
320,868,4370,5,1705048889
321,93,1445,2,1715550937
322,774,3318,2,1706108253
323,545,1771,4,1707289651
324,761,120,5,1722177099
325,40,1219,3,1720538707
326,844,316,1,1732585198
327,414,1380,1,1728737236
328,670,3263,2,1719424358
329,64,1856,3,1735174777
330,346,2882,5,1707610846
331,326,1010,4,1718767783
332,921,3104,1,1718683274
333,723,3387,2,1723278474
334,416,2845,5,1732912329
335,407,1580,4,1732785795
336,56,1088,3,1712236674
337,883,3078,5,1720447691
338,193,1183,1,1724831668
339,152,1457,3,1733363298
340,283,2946,1,1731080941
341,563,161,4,1724684532
342,275,151,5,1718804083
343,573,3794,2,1731660917
344,982,4579,4,1734647477
345,100,4390,2,1725407795
346,911,2356,1,1729389696
347,58,417,1,1718731077
348,399,2643,5,1713894390
349,528,2353,2,1732643833
350,729,4617,2,1704983920
351,775,48,3,1718515581
352,64,1845,3,1732136876
353,666,3393,1,1727854617
354,547,4991,4,1733849581
355,40,3145,3,1723033253
356,883,2007,4,1716581761
357,639,44,3,1713551464
358,479,418,3,1729151707
359,568,1988,1,1712885461
360,482,121,2,1720461001
361,671,4340,5,1704859111
362,164,3732,4,1712888168
363,378,931,2,1704214270
364,703,392,3,1734975270
365,646,410,1,1734099195
366,639,4469,3,1734788194
367,503,2691,3,1720247043
368,215,4442,5,1730065129
369,1,4440,3,1710105307
370,497,2519,1,1716912136
371,164,4183,2,1720890504
372,334,22,4,1709563298
373,353,2579,2,1710233980
374,14,3035,2,1722060570
375,370,598,3,1732327137
376,379,460,1,1710393231
377,338,1287,3,1719774534
378,83,753,4,1722618027
379,523,3883,3,1704518799
380,737,2961,1,1711055384
381,887,987,5,1725377723
382,274,720,5,1704889715
383,368,759,3,1707483998
384,131,181,1,1720596562
385,265,342,3,1728728915
386,383,555,3,1718422478
387,595,4946,2,1711323998
388,822,1262,4,1717729418
389,717,1192,4,1722916583
390,586,4784,3,1719102050
391,232,4186,4,1732164505
392,627,1664,1,1723104342
393,959,1236,3,1710045505
394,872,1669,5,1705692477
395,385,420,3,1717917667
396,204,3371,1,1718795518
397,83,1219,3,1731898518
398,833,1009,2,1720078759
399,211,4996,3,1724724985
400,89,1122,3,1722025607
401,834,570,5,1711510514
402,916,3525,4,1723481877
403,295,1554,4,1714048984
404,213,3503,3,1726816739
405,710,1598,1,1726138879
406,314,2582,5,1730648940
407,287,3055,4,1722586673
408,779,962,3,1705131801
409,773,4449,5,1714791685
410,112,2405,4,1727596921
411,239,884,5,1719091072
412,633,4511,5,1720137192
413,899,3366,2,1712115346
414,1000,380,2,1710726933
415,9,2304,2,1731261380
416,845,1722,2,1731344826
417,228,4245,5,1725251955
418,778,1961,1,1726260593
419,584,3167,1,1729854327
420,149,2658,1,1724554943
421,744,1258,4,1704609261
422,265,48,1,1730179666
423,318,2009,5,1734833488
424,446,3110,4,1721350996
425,311,3829,1,1731306036
426,512,1252,4,1705504147
427,756,1313,4,1714619336
428,489,4148,5,1718108553
429,976,3495,2,1717936127
430,516,238,3,1710951187
431,995,3978,2,1721848223
432,60,4545,5,1709007550
433,207,1556,1,1722999961
434,472,243,1,1724491977
435,817,4758,5,1709762251
436,302,3803,4,1705757533
437,647,3824,3,1707398336
438,537,3246,2,1707567350
439,4,4616,5,1726220787
440,641,3392,2,1717615305
441,472,4321,2,1721028508
442,665,558,4,1722335674
443,971,4703,4,1704445469
444,15,3100,4,1732706557
445,812,4131,5,1706191047
446,897,1308,4,1723796986
447,49,2553,2,1716465071
448,176,4459,3,1716731740
449,331,4126,1,1718236892
450,560,616,4,1724091907
451,138,1285,3,1707451601
452,682,4995,4,1724350996
453,454,69,2,1708204838
454,43,4568,1,1721890393
455,218,2166,5,1728390154
456,5,4474,3,1733763917
457,743,2118,3,1734545651
458,544,3736,5,1723311174
459,46,2226,5,1712344529
460,198,2089,4,1734268569
461,816,2608,5,1716722142
462,940,3751,2,1717049065
463,62,1498,1,1711333458
464,72,4132,1,1718239149
465,721,3462,4,1714054492
466,58,2623,5,1733734094
467,592,3904,3,1711535425
468,656,200,5,1720800793
469,743,4553,1,1732315472
470,720,1734,4,1721650997
471,178,2740,2,1718791393
472,110,1039,4,1728728124
473,898,4309,5,1720726693
474,24,2354,1,1715262091
475,806,2622,4,1722203786
476,974,807,2,1725264879
477,752,3602,2,1728038665
478,80,2325,2,1708074999
479,861,3916,3,1717076170
480,141,2213,4,1724005257
481,617,2258,3,1712330041
482,202,912,4,1722341511
483,163,3683,2,1728307317
484,827,320,3,1725853423
485,885,3913,4,1718653324
486,139,263,5,1714432427
487,845,115,4,1721544147
488,281,3285,3,1734161477
489,14,942,3,1718905571
490,460,2411,4,1717025755
491,143,958,5,1724685026
492,715,3980,5,1726287080
493,325,3502,3,1725244312
494,129,2590,3,1726346961
495,875,2464,2,1712894088
496,343,4606,4,1717552746
497,466,1430,5,1710061886
498,587,4974,1,1719610416
499,166,1109,4,1719910899
500,631,2223,1,1718611528
501,683,193,1,1714617845
502,793,2129,1,1711706356
503,530,1341,4,1728134777
504,947,1912,5,1717729041
505,688,4404,5,1711403246
506,243,1106,2,1732062203
507,550,4963,5,1717162722
508,142,1271,3,1725773530
509,903,2072,4,1725850181
510,514,3452,2,1722958227
511,423,3529,1,1706093739
512,233,2953,4,1716580498
513,510,2202,5,1705805512
514,573,2558,2,1720529424
515,668,649,3,1731999014
516,791,4749,2,1717838562
517,150,3941,2,1725102359
518,375,34,4,1705122641
519,54,633,2,1731646345
520,439,3380,3,1732768058
521,400,298,5,1730889832
522,445,619,3,1724363215
523,802,298,5,1734503569
524,878,685,1,1705642807
525,612,872,4,1717228183
526,365,4857,3,1714432353
527,348,2548,2,1705367230
528,56,788,4,1733765739
529,532,2202,4,1708439109
530,671,4022,3,1732997682
531,778,1281,1,1734646486
532,663,2579,2,1731626945
533,732,1070,3,1726388078
534,691,4505,5,1721060735
535,957,3750,2,1705962986
536,512,1625,2,1707724871
537,422,3251,3,1731614013
538,793,3276,5,1733817549
539,109,376,4,1706050868
540,643,4360,4,1729266820
541,930,539,1,1731372606
542,507,764,2,1726513290
543,935,2072,1,1725519565
544,151,2930,1,1704820395
545,417,2210,2,1709023020
546,470,3445,3,1712294725
547,318,4713,3,1729662054
548,688,3391,3,1708769802
549,940,3532,3,1706109733
550,868,2621,2,1713611688
551,512,4017,3,1706735848
552,84,3369,1,1709333980
553,521,3064,5,1733501704
554,361,1575,5,1722102192
555,739,4084,3,1716118282
556,614,4596,4,1735039233
557,325,4619,2,1706058131
558,267,572,3,1733648913
559,331,1341,5,1728822158
560,804,1350,2,1705735991
561,826,811,4,1735059132
562,965,2243,2,1704754077
563,933,2017,2,1724303724
564,983,4056,4,1727719972
565,286,2416,3,1711692896
566,234,1192,5,1727629909
567,317,2827,4,1721693346
568,439,4087,3,1733533188
569,725,441,3,1732815574
570,920,3871,4,1708411784
571,269,3223,3,1734719543
572,636,3939,2,1730477795
573,889,4178,2,1726263334
574,793,2424,1,1722955675
575,815,84,4,1719189587
576,643,611,1,1705147369
577,611,4689,4,1722825347
578,299,2389,2,1724656492
579,521,1353,5,1723190491
580,254,541,4,1725409656
581,266,1075,1,1708384873
582,515,1038,4,1715995662
583,519,2857,5,1719832206
584,993,413,2,1713602892
585,529,4851,1,1704126420
586,351,2980,4,1722983634
587,587,4653,1,1716202518
588,786,4332,3,1711737567
589,271,2874,4,1715820581
590,985,959,2,1729923669
591,229,2350,2,1734907918
592,272,2255,1,1728116390
593,891,3829,1,1721317951
594,791,165,4,1732699831
595,668,1774,1,1728687707
596,246,4841,3,1724547187
597,665,2396,2,1714894480
598,956,3685,5,1729216853
599,803,2208,3,1724850060
600,22,3872,2,1727252304
601,746,1012,2,1721617748
602,168,601,1,1730714388
603,74,1495,4,1714421003
604,653,1247,1,1726213359
605,524,645,3,1712658058
606,269,4062,5,1721019576
607,598,1782,4,1725395975
608,995,3734,1,1720428107
609,60,3031,1,1718963639
610,26,3040,1,1725490392
611,412,1067,4,1726506090
612,223,1520,4,1717645476
613,184,2092,2,1708429340
614,438,2742,4,1709198431
615,4,4064,5,1721692533
616,54,2092,4,1705412498
617,493,4206,5,1730613621
618,761,1980,4,1724342996
619,947,4237,4,1720664294
620,680,2694,2,1727567678
621,994,1564,5,1723827983
622,637,3561,2,1717113264
623,580,892,5,1714151708
624,371,2271,3,1707678640
625,888,4803,5,1726670408
626,230,4153,3,1719246356
627,997,4659,2,1721760716
628,170,3275,2,1728976884
629,620,147,1,1718140250
630,823,2883,1,1714659646
631,618,4730,3,1709635455
632,494,2328,4,1732664392
633,821,4452,4,1707384337
634,370,2716,2,1710545460
635,985,1678,1,1725797024
636,457,4704,2,1706457379
637,813,1747,3,1731490650
638,507,2700,4,1733590362
639,66,3466,1,1732902885
640,476,3109,3,1725221516
641,52,1168,1,1730998927
642,21,168,1,1709822787
643,511,4329,4,1714391633
644,679,4613,3,1733856990
645,837,4275,4,1705959707
646,787,41,3,1708114689
647,652,1026,3,1711694283
648,526,438,4,1710552636
649,98,23,3,1734277570
650,221,4063,4,1724135512
651,214,1398,5,1719759402
652,649,4715,2,1727854523
653,892,4080,3,1726733995
654,863,3153,2,1710072971
655,405,4224,5,1720030021
656,325,1593,1,1706641191
657,765,2851,2,1726492758
658,267,1691,5,1720575962
659,138,216,4,1714978148
660,457,4937,2,1728659340
661,100,2544,3,1712492578
662,670,4987,3,1731219859
663,802,943,5,1727772757
664,579,3077,3,1714656103
665,993,4708,4,1709966429
666,649,2153,2,1722618232
667,285,52,5,1735346322
668,734,1156,4,1719057832
669,964,610,3,1719182360
670,875,1873,4,1721782008
671,340,46,4,1706039935
672,329,900,5,1709303531
673,358,727,1,1730585520
674,32,1569,1,1725979261
675,545,3560,4,1708448742
676,20,3907,3,1723496963
677,108,2244,3,1731872802
678,760,3058,4,1718483330
679,975,633,5,1717763517
680,826,3297,4,1727095502
681,386,79,1,1728223722
682,341,448,3,1711938753
683,279,13,1,1704101051
684,190,3213,3,1715548343
685,465,3101,3,1719550487
686,380,3435,4,1716239185
687,764,3752,2,1728398105
688,143,4817,4,1720163066
689,998,2465,1,1729720040
690,61,2766,1,1718603672
691,533,2658,5,1704772242
692,812,1245,2,1712243166
693,56,2433,4,1729593964
694,720,1523,1,1714489834
695,720,3976,1,1733052003
696,429,801,4,1732021215
697,343,1805,4,1711440046
698,857,104,3,1710906934
699,795,2428,2,1722293038
700,611,1,4,1727868754
701,541,576,4,1709064557
702,593,1659,1,1735425616
703,590,3096,1,1715865504
704,889,461,4,1707810302
705,880,414,4,1717424521
706,125,3255,5,1705898669
707,226,3551,4,1706002602
708,340,4721,1,1713099859
709,122,980,4,1726109760
710,861,4704,4,1718933998
711,624,3529,2,1707553810
712,609,4713,3,1717905334
713,454,265,5,1735275708
714,637,3173,1,1722505500
715,473,2222,5,1718166473
716,848,568,2,1709086086
717,620,4189,2,1704684564
718,526,4015,5,1721417399
719,319,3843,4,1732572110
720,577,4417,5,1734478351
721,517,1255,3,1730161941
722,222,3730,3,1724928703
723,413,4351,4,1722115840
724,704,3530,2,1719065748
725,260,4115,2,1735568520
726,713,1920,1,1733350449
727,799,293,5,1727992501
728,451,531,3,1712702214
729,500,2728,5,1715976767
730,17,948,2,1732656442
731,780,1771,4,1719244798
732,879,1241,1,1706269591
733,856,2684,4,1719035086
734,784,4276,1,1713362562
735,19,4389,2,1734477381
736,548,1496,3,1729311502
737,853,3324,3,1735548010
738,624,976,2,1719145901
739,82,3442,3,1705944121
740,582,2282,2,1726344331
741,830,1775,1,1716606497
742,929,4670,4,1725497939
743,242,3844,5,1706945922
744,816,1825,1,1733661761
745,670,514,3,1707630951
746,525,611,2,1716858392
747,827,4754,1,1704950797
748,283,3606,5,1705683146
749,312,3541,3,1713510160
750,613,2145,1,1729903688
751,356,4476,1,1715093503
752,101,4955,2,1724744356
753,262,1276,4,1722848443
754,579,763,1,1724946443
755,703,1316,4,1730561995
756,863,4382,5,1705890789
757,22,4101,4,1726822352
758,52,3464,5,1706503748
759,914,2388,3,1732928544
760,83,3514,4,1733296024
761,740,3185,1,1707517484
762,489,3823,2,1732093863
763,624,2280,2,1704132920
764,420,3841,1,1722761043
765,993,245,3,1728910209
766,532,2824,5,1709220391
767,287,96,3,1724974166
768,664,3930,4,1727947509
769,701,4829,3,1727611165
770,496,1448,3,1704294117
771,35,1889,1,1710687352
772,86,2995,1,1729112712
773,806,4260,4,1707166421
774,459,2848,5,1722803524
775,624,3566,2,1730010673
776,156,2541,5,1714259332
777,649,3836,4,1712924508
778,661,824,5,1713143027
779,604,2837,5,1735346764
780,217,1484,3,1706593288
781,614,4691,1,1706843834
782,11,1117,4,1711865431
783,218,2150,5,1732087185
784,138,1188,4,1734915273
785,770,3984,4,1705908166
786,545,2682,5,1714332973
787,871,1356,4,1721050914
788,177,1924,5,1726170197
789,762,2953,3,1712922863
790,204,2280,3,1722126478
791,807,1490,1,1712155218
792,536,35,1,1708117722
793,321,2777,4,1717670161
794,617,2265,1,1726622501
795,989,3037,1,1711137825
796,638,4471,3,1716429050
797,826,2036,2,1734456171
798,958,1678,4,1716201015
799,15,4131,2,1724528477
800,507,1985,1,1719597718
801,328,1367,3,1709088737
802,698,1806,2,1713420834
803,241,2058,2,1707288541
804,757,1676,5,1715792295
805,817,3954,5,1733791327
806,443,2670,4,1709629870
807,565,54,4,1710686758
808,908,1825,3,1704704903
809,13,3444,3,1732812801
810,708,2669,3,1728240864
811,536,363,3,1730304270
812,531,1399,5,1734008350
813,300,342,4,1732854192
814,696,4433,2,1721495096
815,389,1534,3,1728718671
816,356,4273,4,1729182620
817,185,4724,2,1733168651
818,751,3702,1,1729775014
819,439,1289,3,1733223778
820,519,3794,2,1716835647
821,20,4290,1,1716388060
822,361,4412,2,1731797252
823,693,1114,4,1708885798
824,774,1662,1,1717783193
825,472,3058,1,1706198451
826,87,3032,2,1732592302
827,139,3681,1,1730086626
828,221,2464,1,1731898294
829,927,2340,4,1720065931
830,948,2765,4,1732628193
831,715,4464,5,1727441030
832,692,3453,2,1728766967
833,500,736,2,1718817084
834,605,4816,5,1719922988
835,9,4301,1,1732981893
836,829,2727,2,1721041631
837,189,4421,5,1722547526
838,757,617,2,1727704776
839,154,1827,5,1717165045
840,821,2705,4,1727150393
841,766,2980,2,1729550674
842,661,3988,4,1713121166
843,826,2361,3,1707884774
844,163,2685,4,1709257639
845,962,1385,2,1704470683
846,555,1684,3,1729958151
847,418,2101,3,1730910142
848,135,4818,5,1727126418
849,752,3168,1,1711103534
850,531,466,4,1706589546
851,573,3081,1,1734797295
852,747,3544,5,1723952273
853,817,1659,5,1724160420
854,270,2785,1,1705306651
855,974,3149,5,1710767383
856,532,1245,5,1708794668
857,73,3123,2,1723603080
858,529,3095,1,1714339181
859,711,1520,4,1721074192
860,383,4059,1,1729239739
861,59,2011,4,1725908734
862,196,103,3,1716703931
863,613,2729,4,1734699563
864,181,2589,1,1727105020
865,596,3141,5,1714136298
866,76,1149,2,1714774547
867,173,4482,5,1722397935
868,630,4772,1,1726795661
869,990,4493,5,1729558358
870,782,4252,4,1729653349
871,32,4304,1,1707146226
872,906,30,4,1707404598
873,290,4882,2,1734738866
874,982,1674,4,1704928445
875,251,3392,5,1705051869
876,520,2734,5,1726291809
877,518,2345,3,1730308539
878,789,2229,2,1730985179
879,853,3998,2,1730225277
880,116,1626,2,1718547064
881,880,4050,4,1732711888
882,427,1741,5,1730284569
883,976,1833,1,1728062084
884,602,622,5,1705906709
885,821,2494,2,1721263069
886,914,2434,2,1705632753
887,790,4844,4,1723193047
888,992,4000,3,1729949715
889,385,4200,3,1709992125
890,121,4550,1,1722728141
891,778,270,1,1731270954
892,539,3871,3,1719591254
893,171,4902,1,1728004957
894,977,1872,1,1708195825
895,164,3166,3,1724841332
896,709,3611,3,1717074527
897,8,1780,1,1708467704
898,703,1741,1,1708527628
899,74,4009,5,1707869812
900,459,139,3,1710030955
901,721,2003,2,1720640740
902,877,2579,5,1722335701
903,565,753,1,1721953805
904,326,1367,1,1717975680
905,224,200,3,1707971209
906,391,2819,2,1733108314
907,465,1372,4,1707068000
908,567,4641,1,1704392141
909,589,2820,2,1707317411
910,957,349,1,1734228249
911,846,569,4,1724265837
912,675,1482,3,1706229299
913,231,3252,2,1709305082
914,200,4451,1,1706589204
915,221,3677,1,1709993818
916,31,4635,5,1733852016
917,868,746,5,1714527327
918,6,613,3,1717091926
919,631,3175,1,1733102055
920,722,1936,4,1705270285
921,959,3813,4,1708859633
922,916,4022,2,1705286122
923,648,2313,3,1705696789
924,713,4681,5,1704308813
925,445,1677,3,1711740774
926,247,1695,3,1704980632
927,115,3296,2,1718200760
928,136,2667,1,1705263997
929,320,4721,3,1716746281
930,961,980,4,1712262989
931,37,2976,1,1731250851
932,747,2769,1,1711010961
933,227,1029,1,1723920756
934,406,3631,2,1705916391
935,886,4805,2,1713912621
936,999,1,4,1714448922
937,96,1651,3,1723094682
938,647,3438,4,1715389605
939,245,1938,5,1705741154
940,228,3145,2,1726244512
941,530,2965,4,1713393668
942,206,1813,5,1707462209
943,603,2623,5,1704719259
944,720,96,1,1730756659
945,566,2445,1,1717215447
946,146,3090,4,1716166249
947,45,758,3,1718513209
948,532,1976,1,1713059452
949,401,2972,1,1731929670
950,801,146,2,1723446406
951,262,3033,3,1721209194
952,734,2380,4,1732935687
953,761,2356,2,1706035313
954,101,4113,1,1729661750
955,662,4898,1,1708779739
956,219,1386,1,1707252264
957,385,2852,1,1724201432
958,535,4486,5,1704300933
959,416,130,5,1707828355
960,873,3987,3,1705152476
961,468,2815,1,1734908431
962,761,4739,2,1717149499
963,835,3781,4,1725340631
964,363,172,3,1717530636
965,97,3207,2,1726276093
966,149,4221,3,1710653233
967,751,4949,4,1715669539
968,436,4407,5,1731971890
969,777,4089,2,1704408046
970,146,29,3,1732431314
971,994,4553,4,1706762720
972,912,245,2,1716933766
973,802,2781,2,1713606904
974,500,3086,3,1707032987
975,259,2388,2,1728313037
976,987,3843,1,1727093191
977,929,4769,4,1735529919
978,303,2762,2,1706228994
979,885,2430,3,1723544477
980,378,2910,1,1722855426
981,985,418,1,1708937536
982,644,152,4,1728189451
983,597,2868,3,1719853585
984,201,2582,4,1734644390
985,940,2084,2,1731294959
986,460,1139,5,1712596945
987,209,3382,1,1705342976
988,977,4999,1,1723041989
989,534,1307,3,1714918757
990,59,4273,1,1712929476
991,727,3528,3,1718896681
992,43,1236,2,1718104444
993,7,3602,3,1707836897
994,504,486,4,1704495157
995,172,1421,3,1709764732
996,344,2647,2,1726238021
997,675,658,2,1712610352
998,761,765,4,1718202392
999,191,1530,5,1705012257
1000,930,4719,3,1714105633
1001,949,568,4,1716481543
1002,273,259,1,1717098660
1003,254,3680,5,1705280936
1004,360,4501,3,1722672040
1005,169,4536,1,1719019435
1006,193,1673,2,1729405578
1007,869,3327,5,1725226101
1008,926,847,1,1729596767
1009,940,4450,2,1730956141
1010,600,3468,3,1718632070
