order_id,customer_id,order_status,created_at
260,488,PAID,1704968130
261,481,PAID,1709055176
262,95,PAID,1709243356
263,151,PAID,1704825133
264,245,SHIPPED,1707967397
265,103,SHIPPED,1708404780
266,447,PENDING,1704107860
267,365,PAID,1708513002
268,16,SHIPPED,1707690293
269,288,SHIPPED,1707703617
270,334,PAID,1704873083
271,291,SHIPPED,1706152596
272,472,SHIPPED,1705657773
273,65,SHIPPED,1707444729
274,361,PENDING,1707493542
275,349,PAID,1705649515
276,108,SHIPPED,1705269302
277,90,SHIPPED,1706547017
278,326,SHIPPED,1708091200
279,187,CANCELLED,1705363797
280,134,SHIPPED,1704320457
281,363,CANCELLED,1705690639
282,109,PAID,1704390087
283,104,PENDING,1706878639
284,477,PAID,1708372033
285,450,CANCELLED,1708532774
286,412,CANCELLED,1706748009
287,235,CANCELLED,1705633373
288,105,SHIPPED,1706012795
289,485,SHIPPED,1704866424
290,174,SHIPPED,1705452938
291,392,PAID,1704927428
292,71,CANCELLED,1705373804
293,392,SHIPPED,1705979919
294,392,CANCELLED,1708177849
295,427,PENDING,1708150449
296,355,PAID,1704627711
297,150,PENDING,1705360316
298,58,CANCELLED,1706492089
299,297,SHIPPED,1708906035
300,293,SHIPPED,1705506041
301,2,PAID,1704918324
302,84,PAID,1708136240
303,349,PENDING,1708538719
304,481,CANCELLED,1708983385
305,261,SHIPPED,1708482466
306,486,PENDING,1705338248
307,209,PENDING,1708739754
308,258,SHIPPED,1708389937
309,446,PENDING,1708199400
310,124,CANCELLED,1705237159
311,434,CANCELLED,1708498564
312,364,PENDING,1707904868
313,452,PENDING,1707293025
314,164,PENDING,1704687402
315,171,PAID,1707235760
316,286,PAID,1706290465
317,49,CANCELLED,1705540828
318,170,SHIPPED,1705087273
319,59,PENDING,1708669370
320,144,PENDING,1706732625
321,398,PAID,1706686652
322,101,PAID,1706890237
323,471,PENDING,1705759917
324,248,PENDING,1705488680
325,293,PENDING,1706997582
326,221,SHIPPED,1708105080
327,30,SHIPPED,1705632697
328,204,PENDING,1706152759
329,357,PENDING,1706684557
330,76,SHIPPED,1707445596
331,200,CANCELLED,1708921262
332,387,CANCELLED,1704650459
333,51,PAID,1708472082
334,318,PENDING,1704888859
335,188,PAID,1708024157
336,81,PAID,1705566171
337,217,CANCELLED,1708614993
338,80,CANCELLED,1705112595
339,283,PENDING,1707493332
340,416,PENDING,1705774588
341,119,PAID,1707517757
342,146,PAID,1706589694
343,319,CANCELLED,1708644838
344,325,PENDING,1706869208
345,143,CANCELLED,1706924414
346,320,CANCELLED,1705054748
347,200,PAID,1705809274
348,228,SHIPPED,1705868681
349,164,CANCELLED,1707889946
350,220,SHIPPED,1707718032
351,402,SHIPPED,1705495059
352,316,PAID,1704865337
353,116,SHIPPED,1708244453
354,138,CANCELLED,1708684345
355,112,PENDING,1706560278
356,314,PENDING,1705590572
357,5,PAID,1709001313
358,92,PAID,1705386917
359,352,PAID,1707719383
360,476,PENDING,1705994944
361,428,CANCELLED,1704813326
362,194,SHIPPED,1706554154
363,434,PAID,1707701899
364,85,PENDING,1705971135
365,412,CANCELLED,1709110975
366,367,CANCELLED,1704639356
367,265,CANCELLED,1704551386
368,316,PENDING,1707709187
369,18,CANCELLED,1704287784
370,342,PAID,1706910467
371,349,PAID,1708833899
372,78,PAID,1708220870
373,275,CANCELLED,1704604657
374,314,CANCELLED,1708750776
375,442,CANCELLED,1709137401
376,420,PAID,1707579169
377,84,PENDING,1706553287
378,342,CANCELLED,1707285108
379,167,PENDING,1705067908
380,450,PENDING,1707871673
381,150,PAID,1709235085
382,372,PAID,1704178009
383,187,PAID,1707903899
384,430,PENDING,1707466175
385,336,SHIPPED,1709050507
386,449,PAID,1708250081
387,58,PENDING,1707786813
388,132,SHIPPED,1706466816
389,413,CANCELLED,1709221908
390,205,PAID,1706552387
391,67,PAID,1705071625
392,189,PAID,1704754033
393,191,PAID,1706117050
394,194,PENDING,1707272479
395,202,CANCELLED,1704095455
396,165,PAID,1708167049
397,341,SHIPPED,1705541857
398,174,PAID,1709031625
399,323,PAID,1707380261
400,127,CANCELLED,1708172914
401,377,CANCELLED,1708094888
402,64,PENDING,1707743966
403,370,SHIPPED,1707287778
404,391,CANCELLED,1706805849
405,194,PAID,1708212045
406,23,SHIPPED,1707411331
407,472,PAID,1704167018
408,498,PAID,1704166389
409,179,SHIPPED,1704920325
410,326,CANCELLED,1707714365
411,3,PAID,1705904022
412,430,PAID,1707862079
413,327,CANCELLED,1708045861
414,437,CANCELLED,1707770156
415,5,PAID,1704121987
416,102,PAID,1709017019
417,293,PENDING,1705708193
418,336,PENDING,1705362390
419,152,PENDING,1707629328
420,85,SHIPPED,1707360267
421,398,CANCELLED,1705342215
422,362,PENDING,1708766019
423,452,SHIPPED,1708937793
424,160,PENDING,1707099032
425,468,SHIPPED,1705914889
426,209,CANCELLED,1706491706
427,182,SHIPPED,1705525248
428,230,CANCELLED,1707249943
429,79,CANCELLED,1707648743
430,281,PAID,1704138590
431,367,SHIPPED,1708804093
432,235,CANCELLED,1707796355
433,430,PENDING,1706466178
434,379,CANCELLED,1706519134
435,462,PAID,1707167622
436,448,SHIPPED,1708310478
437,424,PAID,1706269148
438,195,CANCELLED,1705469378
439,227,PENDING,1706966307
440,411,CANCELLED,1706903800
441,277,PAID,1707703351
442,278,PAID,1706110868
443,196,CANCELLED,1708354084
444,6,SHIPPED,1709094574
445,270,SHIPPED,1705858636
446,316,PENDING,1708462383
447,27,SHIPPED,1704187350
448,459,PAID,1707961900
449,113,CANCELLED,1709018143
450,128,SHIPPED,1705442235
451,15,SHIPPED,1705832729
452,230,SHIPPED,1706662858
453,377,PAID,1705934407
454,408,PENDING,1704283025
455,271,CANCELLED,1704539369
456,398,SHIPPED,1708278978
457,208,PAID,1706475229
458,118,PAID,1704861157
459,36,PENDING,1706894354
460,323,SHIPPED,1706277689
461,480,SHIPPED,1706521356
462,324,PAID,1706685545
463,371,PAID,1708697250
464,233,CANCELLED,1707072673
465,310,SHIPPED,1705790654
466,88,CANCELLED,1705313402
467,411,PAID,1706883236
468,202,PAID,1705417989
469,149,SHIPPED,1706921436
470,144,PAID,1706199544
471,93,CANCELLED,1706128142
472,168,SHIPPED,1707632981
473,3,CANCELLED,1707769100
474,255,SHIPPED,1708019562
475,95,SHIPPED,1706597398
476,153,PAID,1707974923
477,434,SHIPPED,1705141178
478,413,CANCELLED,1708119093
479,443,SHIPPED,1705330561
480,82,PENDING,1707315631
481,249,PAID,1705650372
482,224,SHIPPED,1707704231
483,395,CANCELLED,1708735034
484,169,CANCELLED,1704880122
485,229,SHIPPED,1704897736
486,125,SHIPPED,1708119286
487,215,SHIPPED,1704721205
488,484,PAID,1706144007
489,125,CANCELLED,1709246529
490,299,PENDING,1708675088
491,340,PENDING,1705772411
492,270,PENDING,1708563986
493,20,PAID,1706251717
494,185,PENDING,1706841629
495,13,PENDING,1706400844
496,346,SHIPPED,1705367980
497,8,PENDING,1704757447
498,467,SHIPPED,1707275572
499,411,PENDING,1708911257
500,223,PENDING,1705062569
501,407,CANCELLED,1705934874
502,321,PAID,1704774364
503,234,PENDING,1707732218
504,81,CANCELLED,1708029562
505,370,SHIPPED,1705035089
506,236,PAID,1708210798
507,394,PENDING,1709076867
508,204,CANCELLED,1708286670
509,300,PENDING,1708777124
510,66,CANCELLED,1707396389
511,57,PENDING,1707431102
512,249,SHIPPED,1707103776
513,108,CANCELLED,1705117530
514,111,PENDING,1708358440
515,359,PAID,1704143457
516,392,SHIPPED,1704613844
517,439,PENDING,1706915858
518,335,PENDING,1706537544
519,53,PENDING,1708421087
520,342,SHIPPED,1708532096
521,57,PENDING,1706309205
522,436,PAID,1707719085
523,96,SHIPPED,1706182936
524,343,CANCELLED,1704593129
525,457,CANCELLED,1707779405
526,340,PENDING,1707620841
527,34,PAID,1708310304
528,252,PENDING,1707067775
529,263,PENDING,1706407930
530,73,SHIPPED,1704494204
531,436,SHIPPED,1708880199
532,108,PENDING,1706456909
533,253,PENDING,1704368541
534,320,PAID,1708123300
535,263,SHIPPED,1704165786
536,172,PAID,1704361910
537,178,SHIPPED,1708584114
538,34,CANCELLED,1708841628
539,157,PAID,1704383100
540,207,SHIPPED,1704476898
541,46,PAID,1705511468
542,433,PENDING,1706592626
543,350,PENDING,1708189954
544,14,PENDING,1706452297
545,234,SHIPPED,1707221423
546,415,PAID,1706041094
547,369,PAID,1705601275
548,471,SHIPPED,1705198672
549,485,SHIPPED,1704333159
550,57,PENDING,1706842711
551,441,PAID,1708600697
552,34,CANCELLED,1705150546
553,60,SHIPPED,1708575256
554,229,CANCELLED,1707499831
555,323,PENDING,1705285739
556,384,PAID,1707931612
557,476,CANCELLED,1704217315
558,162,CANCELLED,1707606235
559,371,SHIPPED,1707157131
560,369,SHIPPED,1705076955
561,114,PAID,1709041429
562,11,SHIPPED,1708830528
563,73,CANCELLED,1708664591
564,312,SHIPPED,1707279752
565,210,SHIPPED,1704208089
566,112,PENDING,1709207418
567,236,CANCELLED,1708657615
568,356,SHIPPED,1709221283
569,7,SHIPPED,1707947395
570,172,PAID,1708816439
571,403,SHIPPED,1707274882
572,455,PAID,1705606837
573,292,CANCELLED,1706636637
574,125,CANCELLED,1708681186
575,252,CANCELLED,1706226829
576,53,CANCELLED,1707839506
577,218,PAID,1704784207
578,302,PENDING,1708000340
579,85,CANCELLED,1705412893
580,242,CANCELLED,1706515448
581,53,CANCELLED,1707128723
582,114,PENDING,1708100022
583,276,PENDING,1706594122
584,196,PAID,1707972544
585,434,PAID,1706599513
586,79,PENDING,1706782362
587,346,PAID,1704814728
588,211,PAID,1709214667
589,274,PENDING,1707003003
590,230,PAID,1704068143
591,448,PENDING,1704929201
592,386,CANCELLED,1708728129
593,190,CANCELLED,1706387700
594,344,SHIPPED,1707177680
595,85,PAID,1704223889
596,150,PENDING,1707335096
597,133,PENDING,1707933491
598,124,SHIPPED,1706728411
599,436,CANCELLED,1708902250
600,93,PENDING,1706803250
601,121,CANCELLED,1706469913
602,325,SHIPPED,1707470479
603,114,PAID,1706679659
604,44,PENDING,1708473900
605,452,SHIPPED,1704281518
606,368,PAID,1706382355
607,190,PENDING,1706636761
608,317,PAID,1705459412
609,89,SHIPPED,1705066541
610,76,SHIPPED,1705162158
611,464,CANCELLED,1706555090
612,80,PAID,1706798587
613,382,PAID,1707762476
614,183,CANCELLED,1704799993
615,428,SHIPPED,1704306115
616,254,PENDING,1705589585
617,272,PAID,1706901171
618,110,CANCELLED,1705565451
619,435,SHIPPED,1707173003
620,263,PENDING,1704509131
621,361,SHIPPED,1705378379
622,281,PENDING,1707597294
623,246,PAID,1704920289
624,203,PENDING,1707033741
625,78,SHIPPED,1704787894
626,99,PAID,1704155974
627,120,PENDING,1708682971
628,411,CANCELLED,1705491296
629,456,CANCELLED,1704914642
630,436,PENDING,1707546336
631,465,CANCELLED,1704570269
632,366,PENDING,1707834830
633,214,CANCELLED,1707237617
634,211,CANCELLED,1704170956
635,303,PENDING,1705138556
636,489,SHIPPED,1706353049
637,377,PENDING,1706013095
638,171,PENDING,1708878871
639,146,CANCELLED,1705373346
640,107,PENDING,1705676950
641,307,PENDING,1705494392
642,196,PAID,1707491779
643,144,CANCELLED,1704765341
644,13,PAID,1705538294
645,416,SHIPPED,1705525297
646,111,PENDING,1705408158
647,241,SHIPPED,1707043725
648,64,CANCELLED,1707549412
649,496,SHIPPED,1704132226
650,318,CANCELLED,1704930070
651,47,SHIPPED,1706512613
652,483,PAID,1705847148
653,190,CANCELLED,1705526367
654,287,PENDING,1705170464
655,363,SHIPPED,1708152912
656,368,PENDING,1704172038
657,465,PAID,1706180376
658,484,PENDING,1707942506
659,31,PENDING,1706195919
660,217,CANCELLED,1706163795
661,174,PENDING,1708090817
662,102,CANCELLED,1708849085
663,241,CANCELLED,1704480142
664,255,SHIPPED,1706112557
665,63,PAID,1707650770
666,168,PAID,1708541881
667,282,PENDING,1705501974
668,374,CANCELLED,1705222149
669,405,PAID,1708537933
670,83,PAID,1706148899
671,309,SHIPPED,1705065293
672,157,SHIPPED,1709028225
673,406,CANCELLED,1706428639
674,279,SHIPPED,1706054366
675,223,PAID,1705685083
676,408,PENDING,1705572263
677,76,SHIPPED,1705927040
678,462,SHIPPED,1706661500
679,161,PENDING,1707853083
680,423,PAID,1709231683
681,72,SHIPPED,1708502046
682,479,PENDING,1707120094
683,79,PAID,1704584625
684,14,PENDING,1704422609
685,410,PENDING,1708571153
686,44,PENDING,1705694206
687,250,PENDING,1709187200
688,159,PAID,1707504102
689,22,CANCELLED,1708008125
690,202,SHIPPED,1706358509
691,150,PENDING,1705151815
692,33,PAID,1705118104
693,65,SHIPPED,1704579058
694,145,CANCELLED,1706385368
695,361,CANCELLED,1704854332
696,270,PENDING,1707234703
697,190,SHIPPED,1708915033
698,19,PENDING,1708217244
699,443,PAID,1705066015
700,292,SHIPPED,1707862220
701,500,SHIPPED,1704231986
702,453,PENDING,1708295990
703,136,PENDING,1704545661
704,392,CANCELLED,1707996819
705,402,SHIPPED,1707486841
706,202,CANCELLED,1705660767
707,298,PENDING,1707067404
708,364,SHIPPED,1705158243
709,427,SHIPPED,1706633846
710,76,SHIPPED,1704936745
711,292,PAID,1707195618
712,333,CANCELLED,1708530920
713,166,CANCELLED,1708702100
714,159,PENDING,1704286775
715,451,SHIPPED,1708002020
716,376,PENDING,1705285204
717,3,CANCELLED,1705887912
718,223,PENDING,1705882253
719,154,CANCELLED,1707906942
720,163,SHIPPED,1706791765
721,388,SHIPPED,1707661791
722,229,SHIPPED,1707230463
723,43,PAID,1706723362
724,286,PAID,1708183712
725,169,CANCELLED,1706208873
726,376,PAID,1707261922
727,326,CANCELLED,1706769311
728,423,PAID,1704327743
729,24,CANCELLED,1709024318
730,382,PAID,1706197260
731,363,PENDING,1706971096
732,43,CANCELLED,1705428395
733,208,PAID,1708903907
734,225,PAID,1707060518
735,279,PAID,1705031513
736,16,PENDING,1707930189
737,97,PAID,1706894841
738,370,SHIPPED,1707747566
739,367,SHIPPED,1706412865
740,392,SHIPPED,1704667851
741,168,PENDING,1709139149
742,260,PAID,1704354425
743,4,CANCELLED,1707952084
744,215,SHIPPED,1705059953
745,474,PENDING,1707142214
746,390,PAID,1705644275
747,483,PENDING,1709124763
748,257,SHIPPED,1705611254
749,206,PAID,1705837916
750,236,PENDING,1705766498
751,246,PENDING,1706522626
752,135,SHIPPED,1708401980
753,422,PENDING,1708643964
754,365,SHIPPED,1706489513
755,292,SHIPPED,1704876401
756,270,PENDING,1706672944
757,336,CANCELLED,1707212333
758,160,PAID,1707404903
759,340,SHIPPED,1705547276
760,334,PAID,1709129782
761,409,SHIPPED,1707304166
762,173,PENDING,1708133064
763,166,PAID,1704197678
764,285,CANCELLED,1706477176
765,468,PAID,1705503451
766,347,CANCELLED,1705224816
767,313,PAID,1706542108
768,3,SHIPPED,1705179356
769,174,PENDING,1708081079
770,257,PAID,1704162037
771,21,PENDING,1706712610
772,291,CANCELLED,1708731767
773,275,CANCELLED,1707603668
774,444,SHIPPED,1708591424
775,335,PENDING,1705913182
776,67,PENDING,1708315830
777,267,SHIPPED,1706445223
778,489,SHIPPED,1708020353
779,466,SHIPPED,1706088142
780,69,CANCELLED,1704544684
781,337,SHIPPED,1705273269
782,342,SHIPPED,1705197162
783,479,PENDING,1705626966
784,353,CANCELLED,1707680425
785,136,PENDING,1708854738
786,123,CANCELLED,1706939767
787,382,CANCELLED,1705318462
788,352,SHIPPED,1705452122
789,297,SHIPPED,1706706834
790,363,SHIPPED,1704546511
791,142,SHIPPED,1706025868
792,497,SHIPPED,1704489571
793,314,PAID,1707763728
794,477,CANCELLED,1708655816
795,206,SHIPPED,1704646421
796,313,SHIPPED,1708339231
797,341,SHIPPED,1705742686
798,216,CANCELLED,1704569301
799,110,PAID,1707347125
800,166,CANCELLED,1706278666
801,286,PENDING,1705323376
802,285,PENDING,1705268433
803,240,PAID,1709036859
804,1,CANCELLED,1707678777
805,84,PENDING,1706282056
806,394,PAID,1705670427
807,202,PENDING,1707379373
808,262,SHIPPED,1706134359
809,82,PAID,1708444461
810,74,PAID,1708473778
811,339,SHIPPED,1708461629
812,311,PAID,1705073985
813,15,CANCELLED,1709199489
814,108,PAID,1705213291
815,386,CANCELLED,1708787831
816,153,PENDING,1704648283
817,351,PAID,1708527700
818,172,CANCELLED,1704586915
819,230,PENDING,1708387372
820,391,PAID,1708862547
821,346,PAID,1705601657
822,71,PAID,1707609436
823,390,CANCELLED,1705366269
824,258,SHIPPED,1708790703
825,289,SHIPPED,1705367166
826,99,SHIPPED,1708500983
827,335,PENDING,1706119706
828,113,CANCELLED,1707551314
829,2,CANCELLED,1707697814
830,48,PAID,1708330624
831,426,CANCELLED,1707727174
832,114,SHIPPED,1708993766
833,62,SHIPPED,1709157377
834,500,PAID,1707303552
835,136,SHIPPED,1704957665
836,478,SHIPPED,1707603548
837,66,PENDING,1704396550
838,456,PAID,1707287042
839,131,CANCELLED,1704950124
840,376,PENDING,1708967034
841,128,SHIPPED,1704299262
842,362,PAID,1708566368
843,285,CANCELLED,1706636604
844,122,SHIPPED,1709115940
845,173,PAID,1706092891
846,37,SHIPPED,1707014719
847,25,CANCELLED,1708407748
848,123,PENDING,1705863474
849,397,CANCELLED,1707256276
850,11,CANCELLED,1704682470
851,318,SHIPPED,1707741619
852,352,PENDING,1704626589
853,73,CANCELLED,1707620265
854,386,PAID,1705968534
855,112,SHIPPED,1707620309
856,28,PENDING,1708842197
857,170,CANCELLED,1705575452
858,289,CANCELLED,1707866633
859,311,CANCELLED,1709180191
860,164,SHIPPED,1708314750
861,51,CANCELLED,1704630727
862,333,CANCELLED,1708699674
863,101,PENDING,1708516567
864,390,SHIPPED,1704433987
865,11,PENDING,1707863885
866,498,PAID,1708155651
867,473,CANCELLED,1706208837
868,194,CANCELLED,1708469354
869,329,PAID,1707312163
870,150,PENDING,1708122766
871,379,PAID,1706153480
872,423,SHIPPED,1705277493
873,417,SHIPPED,1704125019
874,64,PENDING,1708834152
875,370,CANCELLED,1704956296
876,190,PENDING,1707051977
877,220,SHIPPED,1707474692
878,346,PENDING,1704953763
879,141,PAID,1704123399
880,332,SHIPPED,1704714058
881,446,PAID,1707994068
882,412,PAID,1704146006
883,410,PAID,1705410584
884,295,PENDING,1707770337
885,168,SHIPPED,1704949371
886,137,CANCELLED,1708780314
887,206,PENDING,1706925395
888,427,CANCELLED,1708208625
889,322,SHIPPED,1704152014
890,250,PAID,1704194331
891,140,SHIPPED,1709215639
892,254,PAID,1705264935
893,248,CANCELLED,1708842082
894,13,PENDING,1708172442
895,266,CANCELLED,1704665583
896,26,CANCELLED,1705960275
897,491,PAID,1705030198
898,314,CANCELLED,1708192015
899,101,PAID,1705133268
900,224,PENDING,1708429732
901,75,PAID,1706209312
902,282,CANCELLED,1704959368
903,256,PENDING,1706220833
904,150,CANCELLED,1706632251
905,262,CANCELLED,1707669255
906,38,CANCELLED,1708467960
907,396,PAID,1709235492
908,350,PAID,1705471879
909,471,PENDING,1704287872
910,255,SHIPPED,1704451878
911,479,CANCELLED,1705239816
912,311,PAID,1705880056
913,340,PAID,1707480754
914,82,PENDING,1706349967
915,184,SHIPPED,1704171205
916,149,CANCELLED,1704795076
917,19,PENDING,1704281651
918,329,PENDING,1705101917
919,203,PENDING,1707582837
920,119,SHIPPED,1707889223
921,63,SHIPPED,1706735166
922,399,PENDING,1705776511
923,299,SHIPPED,1705446200
924,408,CANCELLED,1704133271
925,353,SHIPPED,1705953322
926,270,PAID,1708375135
927,313,PENDING,1708258242
928,375,PAID,1708495698
929,392,SHIPPED,1704543133
930,312,PENDING,1704188853
931,466,PENDING,1706495729
932,119,PENDING,1705916332
933,399,SHIPPED,1704145657
934,320,PENDING,1704568957
935,210,CANCELLED,1705370143
936,325,PAID,1705356399
937,294,PENDING,1705654083
938,61,PENDING,1704461070
939,27,PAID,1707664688
940,170,SHIPPED,1707907347
941,490,CANCELLED,1704727023
942,38,PAID,1708562457
943,25,PAID,1708461245
944,460,CANCELLED,1708362999
945,471,SHIPPED,1705548237
946,422,SHIPPED,1707626875
947,68,SHIPPED,1706685237
