product_id,name,category,price,stock
84,Product 84,books,128.9,920
85,Product 85,books,45.61,306
86,Product 86,sports,235.14,450
87,Product 87,electronics,413.28,436
88,Product 88,sports,480.59,775
89,Product 89,clothing,319.56,392
90,Product 90,toys,171.03,206
91,Product 91,electronics,198.55,765
92,Product 92,books,131.55,343
93,Product 93,books,220.13,494
94,Product 94,toys,94.22,607
95,Product 95,sports,447.55,525
96,Product 96,books,145.41,491
97,Product 97,toys,245.85,508
98,Product 98,home,72.04,448
99,Product 99,home,71.6,500
100,Product 100,home,33.98,116
101,Product 101,electronics,427.6,975
102,Product 102,toys,73.26,543
103,Product 103,home,131.04,288
104,Product 104,home,18.03,905
105,Product 105,clothing,342.06,524
106,Product 106,home,16.84,662
107,Product 107,clothing,389.32,638
108,Product 108,toys,421.7,734
109,Product 109,clothing,326.42,585
110,Product 110,clothing,247.25,910
111,Product 111,sports,497.67,475
112,Product 112,books,414.29,465
113,Product 113,toys,111.14,742
114,Product 114,sports,453.94,271
115,Product 115,clothing,32.99,16
116,Product 116,toys,135.69,818
117,Product 117,home,296.41,36
118,Product 118,home,441.39,944
119,Product 119,sports,335.33,395
120,Product 120,home,452.63,544
121,Product 121,books,105.69,95
122,Product 122,toys,349.42,101
123,Product 123,home,402.52,71
124,Product 124,books,451.28,203
125,Product 125,books,387.79,205
126,Product 126,toys,392.69,371
127,Product 127,sports,316.75,323
128,Product 128,books,115.18,252
129,Product 129,home,368.33,502
130,Product 130,toys,388.75,963
131,Product 131,home,472.12,418
132,Product 132,books,374.24,645
133,Product 133,books,336.83,630
134,Product 134,electronics,233.46,663
135,Product 135,home,175.05,60
136,Product 136,clothing,314.94,831
137,Product 137,sports,261.56,154
138,Product 138,clothing,283.68,96
139,Product 139,toys,478.52,619
140,Product 140,clothing,268.42,486
141,Product 141,books,403.4,97
142,Product 142,home,303.46,261
143,Product 143,toys,229.8,842
144,Product 144,toys,367.42,73
145,Product 145,toys,195.87,423
146,Product 146,electronics,301.71,542
147,Product 147,home,404.66,468
148,Product 148,home,159.08,174
149,Product 149,books,199.35,508
150,Product 150,books,73.86,571
151,Product 151,sports,209.24,507
152,Product 152,toys,125.84,185
153,Product 153,sports,103.39,740
154,Product 154,electronics,266.09,139
155,Product 155,sports,80.83,262
156,Product 156,electronics,445.51,768
157,Product 157,clothing,29.09,688
158,Product 158,toys,21.13,45
159,Product 159,clothing,270.86,510
160,Product 160,home,101.25,269
161,Product 161,books,410.4,664
162,Product 162,books,310.79,557
163,Product 163,electronics,361.62,15
164,Product 164,home,54.9,614
165,Product 165,home,74.52,102
166,Product 166,sports,191.06,38
167,Product 167,home,395.21,639
168,Product 168,toys,77.35,948
169,Product 169,sports,34.51,954
170,Product 170,books,461.2,462
171,Product 171,toys,132.84,685
172,Product 172,electronics,346.81,875
173,Product 173,electronics,400.13,773
174,Product 174,toys,199.42,868
175,Product 175,toys,206.21,244
176,Product 176,toys,126.16,117
177,Product 177,books,295.91,442
178,Product 178,home,309.08,248
179,Product 179,sports,80.69,725
180,Product 180,books,10.2,889
181,Product 181,electronics,174.37,698
182,Product 182,sports,57.29,656
183,Product 183,clothing,441.7,83
184,Product 184,clothing,347.18,678
185,Product 185,books,477.34,154
186,Product 186,toys,69.53,931
187,Product 187,electronics,70.47,581
188,Product 188,books,448.6,325
189,Product 189,home,463.27,497
190,Product 190,home,106.16,966
191,Product 191,clothing,165.27,39
192,Product 192,sports,362.18,839
193,Product 193,books,103.52,349
194,Product 194,books,225.25,9
195,Product 195,electronics,98.32,759
196,Product 196,home,208.11,57
197,Product 197,sports,44.86,923
198,Product 198,books,70.53,410
199,Product 199,home,154.75,79
200,Product 200,toys,495.64,916
201,Product 201,books,226.01,447
202,Product 202,clothing,379.51,889
203,Product 203,home,288.78,574
204,Product 204,electronics,68.24,247
205,Product 205,toys,156.66,137
206,Product 206,toys,392.0,184
207,Product 207,home,340.42,311
208,Product 208,electronics,230.96,18
209,Product 209,toys,285.02,867
210,Product 210,electronics,252.88,817
211,Product 211,clothing,366.75,210
212,Product 212,sports,441.39,195
213,Product 213,home,125.93,32
214,Product 214,toys,488.25,77
215,Product 215,electronics,409.54,132
216,Product 216,books,219.93,123
217,Product 217,clothing,291.53,883
218,Product 218,home,205.33,385
219,Product 219,sports,262.72,970
220,Product 220,clothing,355.96,867
221,Product 221,toys,133.2,128
222,Product 222,home,235.8,643
223,Product 223,clothing,406.5,634
224,Product 224,sports,445.58,850
225,Product 225,toys,133.47,832
226,Product 226,clothing,52.32,739
227,Product 227,sports,389.99,265
228,Product 228,clothing,106.81,199
229,Product 229,electronics,201.78,725
230,Product 230,toys,302.26,907
231,Product 231,books,425.93,828
232,Product 232,clothing,413.39,341
233,Product 233,books,450.96,422
234,Product 234,books,44.74,222
235,Product 235,sports,322.7,991
236,Product 236,clothing,67.15,55
237,Product 237,books,426.36,992
238,Product 238,books,179.96,598
239,Product 239,home,330.38,570
240,Product 240,books,230.59,454
241,Product 241,electronics,197.28,360
242,Product 242,toys,86.64,574
243,Product 243,home,338.52,438
244,Product 244,electronics,448.93,788
245,Product 245,clothing,463.98,763
246,Product 246,toys,91.24,407
247,Product 247,toys,279.77,167
248,Product 248,electronics,157.36,291
249,Product 249,electronics,386.9,960
250,Product 250,home,399.48,504
251,Product 251,home,158.29,926
252,Product 252,clothing,290.41,198
253,Product 253,toys,95.34,336
254,Product 254,electronics,278.39,991
255,Product 255,home,229.35,304
256,Product 256,toys,129.04,931
257,Product 257,electronics,300.69,252
258,Product 258,clothing,51.4,294
259,Product 259,clothing,480.57,300
260,Product 260,electronics,39.72,602
261,Product 261,books,368.0,885
262,Product 262,toys,391.98,438
263,Product 263,books,427.42,136
264,Product 264,sports,150.55,433
265,Product 265,electronics,158.62,203
266,Product 266,toys,94.49,916
267,Product 267,home,61.93,497
268,Product 268,electronics,66.31,206
269,Product 269,electronics,360.77,18
270,Product 270,toys,459.48,999
271,Product 271,clothing,420.28,205
272,Product 272,home,430.33,808
273,Product 273,toys,238.04,691
274,Product 274,toys,392.28,59
275,Product 275,sports,430.43,361
276,Product 276,clothing,340.26,624
277,Product 277,sports,360.32,375
278,Product 278,home,435.48,880
279,Product 279,home,379.7,566
280,Product 280,clothing,436.99,324
281,Product 281,sports,485.76,121
282,Product 282,electronics,144.65,941
283,Product 283,toys,266.85,494
284,Product 284,clothing,398.62,771
285,Product 285,home,182.16,744
286,Product 286,sports,420.33,766
287,Product 287,electronics,255.67,176
288,Product 288,books,11.99,647
289,Product 289,toys,54.53,758
290,Product 290,electronics,374.99,18
291,Product 291,home,251.55,983
292,Product 292,sports,417.68,886
293,Product 293,toys,386.39,16
294,Product 294,books,19.5,255
295,Product 295,toys,456.68,313
296,Product 296,home,153.3,605
297,Product 297,clothing,55.32,41
298,Product 298,toys,277.44,720
299,Product 299,sports,435.92,744
300,Product 300,sports,339.29,352
301,Product 301,sports,304.86,350
302,Product 302,books,164.22,0
303,Product 303,sports,464.57,252
304,Product 304,sports,385.52,230
305,Product 305,sports,406.33,221
306,Product 306,sports,182.78,643
307,Product 307,electronics,401.72,490
308,Product 308,electronics,227.89,879
309,Product 309,toys,431.43,230
310,Product 310,clothing,352.01,150
311,Product 311,home,89.09,138
312,Product 312,home,481.61,422
313,Product 313,electronics,289.96,562
314,Product 314,sports,111.19,389
315,Product 315,clothing,378.24,449
316,Product 316,electronics,102.71,446
317,Product 317,clothing,282.0,968
318,Product 318,clothing,211.81,844
319,Product 319,home,84.22,605
320,Product 320,books,363.92,25
321,Product 321,books,378.54,665
322,Product 322,sports,91.31,24
323,Product 323,sports,97.92,23
324,Product 324,electronics,473.09,608
325,Product 325,toys,18.37,369
326,Product 326,toys,349.61,706
327,Product 327,electronics,327.58,613
328,Product 328,clothing,435.08,131
329,Product 329,clothing,202.95,185
330,Product 330,books,5.23,270
331,Product 331,home,316.14,119
332,Product 332,books,483.28,163
333,Product 333,books,350.24,334
334,Product 334,sports,499.68,407
335,Product 335,toys,151.98,752
336,Product 336,home,363.69,573
337,Product 337,toys,90.01,930
338,Product 338,toys,52.79,654
339,Product 339,home,152.53,189
340,Product 340,home,143.15,545
341,Product 341,books,415.93,630
342,Product 342,toys,440.8,756
343,Product 343,home,371.56,462
344,Product 344,home,46.96,707
345,Product 345,home,33.61,1
346,Product 346,books,281.47,434
347,Product 347,sports,388.39,800
348,Product 348,electronics,236.32,194
349,Product 349,electronics,157.42,57
350,Product 350,electronics,329.11,548
351,Product 351,books,325.67,852
352,Product 352,books,20.0,389
353,Product 353,books,249.37,162
354,Product 354,electronics,392.38,253
355,Product 355,clothing,229.64,72
356,Product 356,electronics,394.4,985
357,Product 357,home,452.97,394
358,Product 358,clothing,94.31,324
359,Product 359,books,140.29,529
360,Product 360,clothing,236.74,445
361,Product 361,sports,313.49,843
362,Product 362,books,74.85,256
363,Product 363,home,381.83,3
364,Product 364,books,321.79,323
365,Product 365,home,238.34,801
366,Product 366,electronics,427.99,750
367,Product 367,home,413.21,433
368,Product 368,electronics,23.34,711
369,Product 369,toys,93.65,963
370,Product 370,books,168.96,731
371,Product 371,clothing,77.13,439
372,Product 372,clothing,460.64,202
373,Product 373,sports,311.51,862
374,Product 374,books,180.95,803
375,Product 375,home,216.72,210
376,Product 376,electronics,349.57,642
377,Product 377,sports,358.55,627
378,Product 378,clothing,28.37,852
379,Product 379,sports,403.18,63
380,Product 380,home,403.38,697
381,Product 381,books,340.11,468
382,Product 382,sports,240.19,57
383,Product 383,books,309.38,227
384,Product 384,clothing,108.58,389
385,Product 385,clothing,299.01,57
386,Product 386,sports,126.82,517
387,Product 387,electronics,99.6,670
388,Product 388,books,388.25,18
389,Product 389,sports,421.95,979
390,Product 390,electronics,110.22,363
391,Product 391,electronics,48.68,618
392,Product 392,electronics,313.54,845
393,Product 393,books,5.32,487
394,Product 394,home,472.05,557
395,Product 395,clothing,237.11,99
396,Product 396,sports,248.42,946
397,Product 397,clothing,472.22,76
398,Product 398,books,66.33,959
399,Product 399,electronics,489.55,102
400,Product 400,books,221.12,265
401,Product 401,books,31.26,8
402,Product 402,clothing,15.46,984
403,Product 403,electronics,92.99,163
404,Product 404,books,374.22,238
405,Product 405,electronics,242.58,984
406,Product 406,electronics,83.05,818
407,Product 407,clothing,104.71,495
408,Product 408,sports,481.68,970
409,Product 409,books,365.64,863
410,Product 410,sports,232.21,610
411,Product 411,sports,211.3,715
412,Product 412,home,336.2,408
413,Product 413,toys,101.11,562
414,Product 414,books,413.53,800
415,Product 415,electronics,54.83,408
416,Product 416,books,347.18,474
417,Product 417,sports,202.64,810
418,Product 418,electronics,446.54,871
419,Product 419,sports,70.97,996
420,Product 420,sports,175.35,619
421,Product 421,clothing,475.07,612
422,Product 422,clothing,331.5,726
423,Product 423,toys,384.43,106
424,Product 424,clothing,439.4,927
425,Product 425,clothing,22.99,537
426,Product 426,home,127.88,130
427,Product 427,home,352.45,936
428,Product 428,clothing,164.19,59
429,Product 429,books,486.04,990
430,Product 430,books,234.77,789
431,Product 431,electronics,87.61,289
432,Product 432,home,32.2,646
433,Product 433,home,75.7,855
434,Product 434,electronics,270.47,823
435,Product 435,toys,345.17,117
436,Product 436,home,366.64,389
437,Product 437,clothing,184.22,52
438,Product 438,books,283.36,43
439,Product 439,sports,377.67,701
440,Product 440,electronics,156.24,308
441,Product 441,electronics,398.39,48
442,Product 442,toys,101.7,451
443,Product 443,electronics,42.24,614
444,Product 444,home,156.23,462
445,Product 445,toys,10.16,181
446,Product 446,sports,34.0,429
447,Product 447,books,64.95,893
448,Product 448,toys,400.93,921
449,Product 449,electronics,344.49,318
450,Product 450,toys,430.52,544
451,Product 451,clothing,365.13,627
452,Product 452,toys,54.77,639
453,Product 453,sports,294.36,749
454,Product 454,books,88.61,838
455,Product 455,toys,195.87,104
456,Product 456,clothing,192.37,6
457,Product 457,home,66.97,778
458,Product 458,books,462.48,470
459,Product 459,sports,379.92,258
460,Product 460,electronics,102.81,23
461,Product 461,clothing,381.22,838
462,Product 462,sports,91.51,492
463,Product 463,toys,63.35,321
464,Product 464,electronics,209.34,840
465,Product 465,home,345.81,79
466,Product 466,electronics,251.68,781
467,Product 467,electronics,359.15,754
468,Product 468,electronics,458.17,392
469,Product 469,home,119.09,303
470,Product 470,clothing,275.7,878
471,Product 471,books,361.15,12
472,Product 472,sports,210.36,263
473,Product 473,electronics,470.71,932
474,Product 474,sports,133.12,844
475,Product 475,clothing,76.02,742
476,Product 476,clothing,390.49,595
477,Product 477,books,52.8,861
478,Product 478,home,109.93,186
479,Product 479,clothing,66.77,116
480,Product 480,toys,259.09,272
481,Product 481,sports,51.57,812
482,Product 482,home,446.83,289
483,Product 483,home,437.07,157
484,Product 484,books,96.36,755
485,Product 485,toys,210.38,326
486,Product 486,clothing,205.94,898
487,Product 487,books,132.94,540
488,Product 488,toys,455.61,606
489,Product 489,books,142.82,701
490,Product 490,electronics,74.45,522
491,Product 491,electronics,5.81,104
492,Product 492,toys,483.89,556
493,Product 493,clothing,283.74,19
494,Product 494,books,15.2,163
495,Product 495,sports,239.24,392
496,Product 496,sports,429.08,14
497,Product 497,books,304.53,211
498,Product 498,toys,496.02,205
499,Product 499,sports,131.22,94
500,Product 500,books,98.29,915
501,Product 501,books,59.38,257
502,Product 502,books,468.99,407
503,Product 503,sports,377.95,709
504,Product 504,sports,232.56,709
505,Product 505,clothing,397.51,653
506,Product 506,clothing,238.22,714
507,Product 507,clothing,95.32,23
508,Product 508,clothing,264.26,683
509,Product 509,sports,489.75,711
510,Product 510,electronics,70.47,164
511,Product 511,sports,326.94,864
512,Product 512,home,397.35,532
513,Product 513,clothing,106.54,350
514,Product 514,toys,408.59,451
515,Product 515,books,337.89,960
516,Product 516,electronics,136.8,512
517,Product 517,books,155.52,316
518,Product 518,home,460.41,293
519,Product 519,toys,281.8,394
520,Product 520,books,405.94,843
521,Product 521,toys,230.55,831
522,Product 522,toys,143.12,725
523,Product 523,toys,322.1,629
524,Product 524,electronics,94.92,808
525,Product 525,sports,267.56,558
526,Product 526,home,396.93,650
527,Product 527,home,160.01,298
528,Product 528,sports,369.94,474
529,Product 529,toys,75.24,359
530,Product 530,electronics,339.87,573
531,Product 531,sports,288.11,686
532,Product 532,books,331.79,227
533,Product 533,home,260.45,570
534,Product 534,books,10.38,384
535,Product 535,books,302.55,729
536,Product 536,home,280.27,17
537,Product 537,home,143.43,670
538,Product 538,electronics,276.56,1
539,Product 539,sports,422.19,669
540,Product 540,electronics,322.06,334
541,Product 541,books,473.22,104
542,Product 542,electronics,179.04,20
543,Product 543,home,229.12,642
544,Product 544,toys,102.39,1
545,Product 545,toys,454.47,333
546,Product 546,electronics,365.81,561
547,Product 547,electronics,179.15,216
548,Product 548,home,239.99,952
549,Product 549,toys,184.99,352
550,Product 550,books,117.77,971
551,Product 551,toys,217.96,249
552,Product 552,toys,145.98,840
553,Product 553,home,200.95,212
554,Product 554,books,62.99,786
555,Product 555,clothing,414.17,840
556,Product 556,home,336.33,120
557,Product 557,electronics,72.29,647
558,Product 558,books,166.12,287
559,Product 559,toys,57.5,415
560,Product 560,sports,200.43,345
561,Product 561,electronics,155.21,309
562,Product 562,sports,87.88,263
563,Product 563,home,100.12,521
564,Product 564,sports,403.21,763
565,Product 565,electronics,288.09,296
566,Product 566,electronics,294.61,644
567,Product 567,clothing,17.51,572
568,Product 568,books,404.41,304
569,Product 569,toys,463.26,216
570,Product 570,home,221.21,749
571,Product 571,sports,111.41,759
572,Product 572,toys,33.5,673
573,Product 573,toys,365.61,184
574,Product 574,home,143.22,500
575,Product 575,clothing,383.09,466
576,Product 576,home,188.42,468
577,Product 577,home,337.06,242
578,Product 578,sports,86.7,668
579,Product 579,clothing,155.73,144
580,Product 580,toys,38.92,836
581,Product 581,home,400.45,192
582,Product 582,toys,104.91,44
583,Product 583,toys,339.12,57
584,Product 584,books,495.9,16
585,Product 585,books,249.05,712
586,Product 586,sports,196.28,413
587,Product 587,sports,131.58,907
588,Product 588,electronics,284.78,830
589,Product 589,home,306.95,42
590,Product 590,home,340.87,833
591,Product 591,clothing,271.76,419
592,Product 592,sports,487.06,711
593,Product 593,toys,393.55,621
594,Product 594,books,95.38,92
595,Product 595,sports,202.39,354
596,Product 596,home,373.09,215
597,Product 597,electronics,265.09,507
598,Product 598,books,398.52,652
599,Product 599,sports,86.2,887
600,Product 600,sports,162.54,461
601,Product 601,clothing,391.01,473
602,Product 602,sports,124.53,693
603,Product 603,clothing,356.5,515
604,Product 604,electronics,230.27,78
605,Product 605,clothing,283.59,994
606,Product 606,toys,64.67,97
607,Product 607,books,21.74,309
608,Product 608,electronics,340.51,906
609,Product 609,clothing,139.65,419
610,Product 610,sports,164.01,879
611,Product 611,clothing,34.67,148
612,Product 612,electronics,113.01,588
613,Product 613,clothing,426.57,337
614,Product 614,clothing,367.34,46
615,Product 615,sports,59.22,322
616,Product 616,toys,103.29,93
617,Product 617,sports,420.81,284
618,Product 618,electronics,481.75,65
619,Product 619,sports,68.23,429
620,Product 620,clothing,351.32,626
621,Product 621,toys,152.74,471
622,Product 622,books,190.2,898
623,Product 623,books,279.43,872
624,Product 624,home,263.66,534
625,Product 625,books,419.75,958
626,Product 626,sports,312.09,362
627,Product 627,home,30.01,824
628,Product 628,books,285.04,447
629,Product 629,toys,97.48,865
630,Product 630,home,443.33,964
631,Product 631,home,36.62,129
632,Product 632,clothing,437.12,601
633,Product 633,electronics,109.16,794
634,Product 634,clothing,217.17,508
635,Product 635,clothing,148.86,286
636,Product 636,books,398.03,882
637,Product 637,books,237.24,551
638,Product 638,books,33.33,148
639,Product 639,electronics,141.44,681
640,Product 640,clothing,31.94,995
641,Product 641,home,244.99,723
642,Product 642,sports,217.57,507
643,Product 643,home,185.05,45
644,Product 644,books,287.4,241
645,Product 645,toys,345.31,617
646,Product 646,home,108.16,403
647,Product 647,home,213.15,724
648,Product 648,home,23.33,61
649,Product 649,toys,139.57,83
650,Product 650,clothing,358.58,848
651,Product 651,home,166.44,987
652,Product 652,toys,175.94,757
653,Product 653,home,44.51,454
654,Product 654,toys,46.49,923
655,Product 655,home,51.41,813
656,Product 656,home,47.24,894
657,Product 657,books,171.18,143
658,Product 658,toys,328.17,657
659,Product 659,home,151.41,814
660,Product 660,home,114.46,490
661,Product 661,home,247.03,534
662,Product 662,toys,110.36,331
663,Product 663,sports,95.19,295
664,Product 664,sports,86.5,324
665,Product 665,clothing,134.23,82
666,Product 666,toys,259.06,845
667,Product 667,home,496.68,796
668,Product 668,sports,212.21,432
669,Product 669,toys,261.93,858
670,Product 670,toys,140.02,80
671,Product 671,home,418.83,249
672,Product 672,books,353.78,644
673,Product 673,clothing,465.09,887
674,Product 674,books,13.15,286
675,Product 675,books,306.51,717
676,Product 676,sports,303.52,996
677,Product 677,home,269.17,808
678,Product 678,toys,213.71,464
679,Product 679,electronics,282.05,955
680,Product 680,clothing,478.91,649
681,Product 681,clothing,78.9,679
682,Product 682,toys,81.82,424
683,Product 683,toys,317.37,255
684,Product 684,home,437.49,184
685,Product 685,home,291.42,865
686,Product 686,electronics,408.85,191
687,Product 687,home,486.98,218
688,Product 688,home,477.87,514
689,Product 689,home,112.61,366
690,Product 690,sports,406.21,110
691,Product 691,toys,50.27,679
692,Product 692,sports,241.91,178
693,Product 693,home,36.33,289
694,Product 694,clothing,418.99,590
695,Product 695,clothing,78.72,169
696,Product 696,electronics,417.66,531
697,Product 697,home,231.63,746
698,Product 698,electronics,305.92,893
699,Product 699,toys,373.34,739
700,Product 700,home,179.28,224
701,Product 701,books,359.0,486
702,Product 702,sports,314.68,914
703,Product 703,books,99.9,888
704,Product 704,toys,60.95,178
705,Product 705,home,57.59,670
706,Product 706,books,307.33,332
707,Product 707,toys,41.31,384
708,Product 708,home,399.66,401
709,Product 709,clothing,162.03,518
710,Product 710,electronics,355.79,401
711,Product 711,clothing,53.13,965
712,Product 712,home,258.85,109
713,Product 713,home,309.12,199
714,Product 714,clothing,164.8,619
715,Product 715,toys,336.02,308
716,Product 716,home,460.97,928
717,Product 717,toys,286.84,66
718,Product 718,toys,156.53,436
719,Product 719,electronics,215.9,728
720,Product 720,electronics,385.38,368
721,Product 721,books,255.79,936
722,Product 722,home,287.49,605
723,Product 723,home,384.27,711
724,Product 724,books,336.09,551
725,Product 725,toys,16.33,161
726,Product 726,books,484.27,958
727,Product 727,clothing,188.75,459
728,Product 728,books,151.86,444
729,Product 729,clothing,115.21,708
730,Product 730,clothing,250.96,885
731,Product 731,clothing,373.69,912
732,Product 732,electronics,416.33,216
733,Product 733,electronics,309.04,16
734,Product 734,sports,186.24,40
735,Product 735,home,449.75,416
736,Product 736,home,385.68,771
737,Product 737,clothing,118.31,44
738,Product 738,clothing,352.24,480
739,Product 739,electronics,7.81,550
740,Product 740,home,217.06,172
741,Product 741,toys,398.01,851
742,Product 742,toys,467.12,706
743,Product 743,sports,79.35,719
744,Product 744,clothing,204.07,326
745,Product 745,sports,199.85,473
746,Product 746,electronics,216.21,533
747,Product 747,books,95.1,647
748,Product 748,electronics,113.65,158
749,Product 749,toys,239.79,755
750,Product 750,books,131.16,450
751,Product 751,sports,273.72,254
752,Product 752,sports,32.92,641
753,Product 753,electronics,305.5,329
754,Product 754,clothing,44.06,641
755,Product 755,home,456.95,707
756,Product 756,sports,210.35,668
757,Product 757,books,78.14,68
758,Product 758,toys,152.39,118
759,Product 759,electronics,219.17,552
760,Product 760,sports,226.79,335
761,Product 761,books,411.17,209
762,Product 762,sports,299.74,624
763,Product 763,books,395.06,349
764,Product 764,books,191.36,896
765,Product 765,sports,285.99,503
766,Product 766,home,388.56,498
767,Product 767,clothing,13.29,656
768,Product 768,electronics,46.13,999
769,Product 769,sports,348.42,411
770,Product 770,home,197.1,637
771,Product 771,sports,284.53,899
772,Product 772,sports,170.47,430
773,Product 773,clothing,207.01,977
774,Product 774,clothing,256.11,476
775,Product 775,sports,360.33,913
776,Product 776,electronics,242.5,841
777,Product 777,clothing,295.35,510
778,Product 778,home,297.15,966
779,Product 779,electronics,49.97,598
780,Product 780,sports,404.54,951
781,Product 781,sports,348.2,131
782,Product 782,electronics,182.41,573
783,Product 783,home,125.02,684
784,Product 784,electronics,184.78,448
785,Product 785,sports,294.0,19
786,Product 786,home,54.38,491
787,Product 787,books,391.55,238
788,Product 788,books,5.73,344
789,Product 789,electronics,285.97,877
790,Product 790,clothing,8.57,446
791,Product 791,books,363.48,879
792,Product 792,clothing,417.88,464
793,Product 793,sports,45.83,395
794,Product 794,electronics,226.34,62
795,Product 795,clothing,140.93,13
796,Product 796,sports,276.44,856
797,Product 797,books,356.83,625
798,Product 798,clothing,140.32,101
799,Product 799,toys,242.62,547
800,Product 800,clothing,114.89,323
801,Product 801,books,114.43,776
802,Product 802,clothing,44.89,933
803,Product 803,home,182.83,174
804,Product 804,clothing,300.81,249
805,Product 805,sports,37.93,722
806,Product 806,toys,236.97,178
807,Product 807,clothing,255.11,810
808,Product 808,clothing,9.79,920
809,Product 809,books,22.26,480
810,Product 810,toys,139.16,859
811,Product 811,clothing,287.74,627
812,Product 812,sports,101.13,771
813,Product 813,home,444.33,65
814,Product 814,toys,121.96,375
815,Product 815,sports,263.89,112
816,Product 816,clothing,33.99,428
817,Product 817,clothing,155.98,103
818,Product 818,clothing,481.09,80
819,Product 819,sports,316.61,762
820,Product 820,clothing,99.36,814
821,Product 821,toys,243.6,509
822,Product 822,books,284.32,194
823,Product 823,toys,215.46,798
824,Product 824,books,313.88,371
825,Product 825,toys,24.59,511
826,Product 826,clothing,178.68,567
827,Product 827,books,409.59,20
828,Product 828,sports,106.89,396
829,Product 829,clothing,372.92,645
830,Product 830,sports,314.79,829
831,Product 831,books,71.45,942
832,Product 832,sports,138.45,299
833,Product 833,sports,66.37,43
834,Product 834,books,402.69,351
835,Product 835,clothing,248.88,841
836,Product 836,books,138.3,378
837,Product 837,clothing,273.27,620
838,Product 838,toys,124.24,355
839,Product 839,electronics,281.09,224
840,Product 840,books,331.48,255
841,Product 841,electronics,493.6,552
842,Product 842,toys,181.04,954
843,Product 843,electronics,354.0,924
844,Product 844,sports,426.29,745
845,Product 845,toys,381.4,377
846,Product 846,clothing,140.02,457
847,Product 847,books,475.2,786
848,Product 848,home,447.53,95
849,Product 849,books,341.19,569
850,Product 850,clothing,117.82,307
851,Product 851,toys,123.48,364
852,Product 852,books,151.72,284
853,Product 853,books,345.24,497
854,Product 854,clothing,395.29,783
855,Product 855,books,312.29,299
856,Product 856,home,473.05,346
857,Product 857,toys,365.61,744
858,Product 858,home,120.78,108
859,Product 859,toys,471.5,973
860,Product 860,toys,337.51,596
861,Product 861,toys,122.73,63
862,Product 862,toys,63.86,910
863,Product 863,home,408.12,45
864,Product 864,books,55.99,353
865,Product 865,clothing,358.67,816
866,Product 866,sports,136.89,715
867,Product 867,books,291.04,174
868,Product 868,books,281.1,368
869,Product 869,clothing,434.28,955
870,Product 870,home,43.2,998
871,Product 871,clothing,175.84,943
872,Product 872,electronics,290.19,190
873,Product 873,sports,105.48,304
874,Product 874,toys,85.23,183
875,Product 875,electronics,344.91,855
