order_item_id,order_id,product_id,quantity
200,70,875,4
201,70,441,5
202,70,884,4
203,71,630,4
204,71,572,3
205,71,594,1
206,71,752,5
207,72,597,3
208,72,321,4
209,72,605,3
210,72,82,2
211,73,253,5
212,73,680,5
213,73,143,3
214,73,37,1
215,74,115,5
216,74,244,1
217,74,22,5
218,75,334,4
219,75,116,1
220,75,272,1
221,75,58,3
222,76,73,2
223,76,40,3
224,77,484,2
225,77,993,3
226,77,929,4
227,78,484,1
228,78,902,4
229,78,403,2
230,79,120,3
231,80,226,3
232,80,215,1
233,81,314,4
234,81,575,5
235,81,436,1
236,82,66,2
237,82,406,4
238,82,498,1
239,82,898,4
240,82,569,2
241,83,442,5
242,83,42,4
243,83,384,5
244,83,502,1
245,83,602,4
246,84,145,1
247,84,7,1
248,84,348,2
249,85,997,1
250,86,819,2
251,86,383,5
252,87,374,1
253,87,308,4
254,88,126,4
255,88,329,2
256,88,985,3
257,88,571,2
258,89,60,4
259,89,95,3
260,90,665,3
261,91,584,5
262,91,982,5
263,92,412,4
264,92,867,3
265,92,906,2
266,93,143,5
267,93,946,2
268,93,826,3
269,94,877,5
270,94,69,3
271,95,581,3
272,95,813,4
273,96,75,3
274,96,99,5
275,96,255,3
276,96,297,4
277,97,14,5
278,97,42,2
279,98,580,2
280,99,451,1
281,100,625,2
282,100,335,2
283,101,927,2
284,101,783,5
285,101,642,2
286,101,45,3
287,102,468,2
288,103,764,2
289,103,248,4
290,104,313,4
291,104,341,4
292,105,460,4
293,105,238,3
294,105,123,1
295,106,136,3
296,107,383,5
297,107,130,1
298,107,980,1
299,108,199,5
300,108,183,4
301,108,939,5
302,108,755,3
303,109,311,2
304,109,689,5
305,109,62,3
306,109,31,4
307,110,449,4
308,110,538,3
309,111,771,3
310,111,509,2
311,111,246,5
312,112,639,2
313,112,116,2
314,113,456,3
315,114,353,4
316,114,74,4
317,114,680,5
318,114,962,4
319,115,655,1
320,115,380,1
321,116,497,5
322,116,836,2
323,117,377,1
324,117,347,5
325,117,85,4
326,117,333,5
327,117,718,3
328,118,203,1
329,119,461,1
330,119,540,3
331,119,240,3
332,119,713,1
333,120,270,5
334,120,337,3
335,120,257,3
336,120,609,5
337,120,551,4
338,121,116,1
339,121,527,5
340,121,888,1
341,122,599,4
342,122,177,4
343,122,438,5
344,122,505,4
345,123,132,4
346,124,950,2
347,125,861,2
348,126,989,1
349,127,415,1
350,127,806,2
351,127,901,4
352,127,844,1
353,127,690,4
354,128,161,2
355,128,699,5
356,128,357,4
357,128,846,5
358,129,816,3
359,129,992,1
360,130,674,1
361,130,482,2
362,130,857,5
363,130,966,4
364,130,834,3
365,131,49,4
366,131,859,4
367,131,928,1
368,131,878,1
369,131,993,3
370,132,48,1
371,133,680,5
372,134,305,4
373,134,229,3
374,135,973,2
375,135,582,1
376,136,90,1
377,136,587,3
378,137,466,4
379,138,244,4
380,138,396,2
381,139,973,1
382,140,826,5
383,140,351,2
384,140,194,5
385,140,821,4
386,141,427,1
387,141,257,3
388,141,650,3
389,141,136,4
390,141,840,3
391,142,396,2
392,142,922,2
393,142,922,5
394,142,754,4
395,143,1,2
396,143,890,4
397,144,958,5
398,144,156,2
399,144,32,2
400,144,423,4
401,145,589,4
402,145,157,3
403,145,451,1
404,146,572,2
405,147,598,3
406,147,491,4
407,147,563,4
408,148,609,5
409,148,246,3
410,149,20,3
411,149,82,5
412,149,820,5
413,149,226,5
414,150,979,5
415,150,475,2
416,150,381,5
417,150,366,5
418,151,867,5
419,151,296,1
420,152,827,4
421,152,594,2
422,152,595,3
423,153,578,5
424,153,616,2
425,153,736,3
426,153,723,5
427,153,493,1
428,154,646,2
429,154,411,2
430,155,914,4
431,155,601,4
432,155,225,5
433,155,650,3
434,156,696,1
435,156,134,4
436,156,154,5
437,156,564,5
438,156,113,2
439,157,363,4
440,158,770,1
441,159,765,3
442,159,121,5
443,159,853,1
444,159,913,2
445,159,767,1
446,160,269,5
447,160,970,2
448,161,196,3
449,161,25,4
450,161,139,3
451,161,429,1
452,162,723,5
453,162,360,1
454,162,253,5
455,162,82,5
456,163,960,1
457,163,649,5
458,163,573,4
459,163,263,3
460,164,372,2
461,165,892,3
462,165,218,1
463,165,877,2
464,165,567,4
465,165,675,1
466,166,859,2
467,166,424,2
468,166,236,1
469,166,882,4
470,167,951,2
471,168,418,4
472,168,987,1
473,168,108,1
474,169,926,4
475,169,273,2
476,169,782,2
477,169,267,3
478,170,508,4
479,170,31,2
480,170,690,2
481,170,766,2
482,171,309,2
483,171,405,5
484,171,376,1
485,171,618,2
486,172,589,1
487,172,236,4
488,172,720,5
489,172,776,1
490,173,694,1
491,173,877,3
492,173,737,3
493,173,134,1
494,173,568,5
495,174,5,4
496,175,723,2
497,175,658,1
498,175,436,5
499,176,534,5
500,176,680,4
501,176,958,5
502,177,593,3
503,177,267,5
504,177,832,1
505,177,660,4
506,177,911,1
507,178,598,2
508,178,75,1
509,178,593,4
510,178,679,1
511,179,108,4
512,179,243,4
513,179,565,2
514,180,511,1
515,180,204,4
516,181,228,3
517,181,478,1
518,181,431,3
519,182,956,4
520,182,315,1
521,183,941,2
522,183,543,3
523,183,495,3
524,183,212,1
525,183,778,3
526,184,414,2
527,184,263,2
528,185,29,3
529,186,452,1
530,186,19,4
531,186,887,5
532,186,115,5
533,187,360,4
534,187,882,5
535,187,698,5
536,187,389,2
537,188,915,3
538,188,905,4
539,189,213,1
540,189,715,2
541,190,889,3
542,190,750,2
543,191,208,4
544,191,693,5
545,192,244,2
546,192,318,5
547,192,496,2
548,192,996,1
549,193,606,2
550,193,218,4
551,193,255,5
552,193,910,2
553,193,667,2
554,194,997,4
555,194,30,1
556,194,209,4
557,194,966,2
558,195,948,2
559,195,263,5
560,195,259,1
561,196,112,3
562,196,504,2
563,196,829,3
564,196,173,5
565,197,52,5
566,197,368,4
567,197,380,2
568,198,770,2
569,198,834,3
570,198,881,3
571,198,352,2
572,199,675,5
573,199,48,4
574,199,803,5
575,199,544,1
576,200,396,2
577,200,832,5
578,200,169,5
579,200,954,5
580,200,488,1
581,201,39,5
582,202,738,2
583,202,915,5
584,203,790,3
585,203,63,4
586,204,31,4
587,204,904,5
588,204,230,5
589,205,661,5
590,205,356,5
591,205,956,2
592,206,671,3
593,206,369,5
594,207,43,2
595,207,635,4
596,207,679,4
597,207,610,4
598,208,288,5
599,209,720,3
600,210,321,5
601,211,40,2
602,211,856,5
603,211,127,4
604,211,959,4
605,212,790,3
606,213,728,1
607,213,319,3
608,213,642,5
609,213,131,1
610,214,61,2
611,214,39,5
612,215,255,3
613,215,595,2
614,215,287,4
615,215,524,5
616,215,363,3
617,216,386,1
618,216,333,3
619,216,921,1
620,216,603,5
621,217,611,3
622,217,490,1
623,218,176,3
624,218,654,5
625,218,836,1
626,218,952,3
627,219,74,2
628,219,540,5
629,219,836,1
630,220,983,2
631,220,667,2
632,220,168,4
633,221,421,2
634,221,950,1
635,221,813,3
636,221,81,4
637,221,10,3
638,222,227,2
639,222,558,5
640,222,288,4
641,222,776,5
642,223,558,1
643,224,628,2
644,224,45,3
645,224,943,4
646,224,274,3
647,225,97,5
648,225,232,1
649,225,177,3
650,226,94,2
651,226,976,2
652,226,157,4
653,226,853,4
654,226,602,2
655,227,44,5
656,227,17,3
657,228,61,5
658,228,388,3
659,228,538,2
660,228,281,5
661,229,626,2
662,229,334,5
663,229,336,5
664,230,890,5
665,231,914,4
666,231,893,2
667,232,703,4
668,233,818,3
669,233,910,4
670,233,15,2
671,233,431,4
672,233,520,4
673,234,684,2
674,235,595,3
675,235,433,1
676,236,130,2
677,236,844,5
678,236,410,1
679,236,553,4
680,237,996,4
681,237,761,5
682,238,265,5
683,238,884,1
684,238,217,1
685,238,314,1
686,238,792,2
687,239,781,2
688,239,925,5
689,239,515,1
690,240,373,1
691,240,424,4
692,240,802,1
693,240,262,1
694,241,238,4
695,242,530,1
696,243,883,5
697,243,697,1
698,244,803,2
699,245,107,4
700,245,562,5
701,246,101,5
702,246,149,2
703,247,256,1
704,247,83,3
705,247,702,4
706,248,522,3
707,249,657,3
708,249,270,3
709,250,712,1
710,250,332,2
711,250,712,3
712,251,692,4
713,251,952,5
714,251,784,4
715,251,815,1
716,252,511,4
717,252,458,4
718,253,861,1
719,253,737,2
720,254,258,2
721,254,221,2
722,255,687,5
723,255,394,3
724,255,504,4
725,256,398,5
726,256,169,4
727,257,525,3
728,258,737,5
729,259,70,2
730,259,617,4
731,260,243,3
732,260,365,4
733,261,46,2
734,261,918,1
735,261,562,3
736,262,848,2
737,262,141,5
738,262,509,5
739,262,180,3
740,262,586,4
741,263,922,1
742,263,275,2
743,263,269,2
744,264,597,2
745,264,417,3
746,265,590,5
747,265,418,4
748,266,197,5
749,266,208,5
750,266,742,4
751,267,564,2
752,267,430,3
753,267,88,3
754,267,467,5
755,268,748,2
756,268,335,1
757,268,107,3
758,268,859,2
759,268,795,5
760,269,280,4
761,269,754,4
762,269,271,5
763,269,670,1
764,270,641,3
765,270,292,5
766,271,590,1
767,271,908,1
768,272,908,2
769,272,599,3
770,272,682,2
771,272,103,4
772,273,450,2
773,273,74,4
774,274,141,2
775,275,900,4
776,275,982,5
777,276,860,4
778,277,20,1
779,277,484,3
780,278,72,2
781,278,519,3
782,279,182,1
783,279,933,4
784,279,805,2
785,279,293,5
786,279,94,3
787,280,929,1
788,280,516,1
789,280,984,1
790,280,858,4
791,280,73,2
792,281,108,3
793,281,966,3
794,282,695,4
795,282,516,4
796,282,411,4
797,282,674,1
798,282,599,2
799,283,756,5
800,283,946,4
801,283,886,2
802,283,887,5
803,283,531,4
804,284,727,3
805,284,634,1
806,284,696,3
807,284,740,5
808,284,553,2
809,285,950,2
810,286,339,2
811,286,320,2
812,286,289,4
813,286,392,5
814,287,962,1
815,288,277,4
816,288,428,1
817,288,170,1
818,289,799,5
819,289,760,2
820,289,489,3
821,290,334,3
822,291,52,5
823,292,540,1
824,292,51,1
825,292,108,3
826,292,172,1
827,293,964,1
828,293,496,5
829,293,717,3
830,293,731,4
831,294,774,1
832,294,939,3
833,295,132,5
834,295,94,2
835,296,792,2
836,296,152,1
837,296,792,3
838,296,265,2
839,297,478,3
840,297,472,4
841,297,546,2
842,297,310,4
843,298,50,4
844,298,176,1
845,298,828,3
846,298,352,2
847,298,721,4
848,299,162,3
849,299,454,3
850,299,941,3
851,300,43,5
852,300,791,4
853,301,933,1
854,302,69,4
855,302,864,4
856,302,193,5
857,302,603,2
858,303,559,4
859,303,19,3
860,304,985,2
861,304,42,5
862,304,760,5
863,304,360,5
864,304,146,1
865,305,650,2
866,305,670,4
867,306,623,2
868,306,452,4
869,307,376,5
870,307,684,4
871,307,927,2
872,307,161,5
873,308,915,2
874,308,467,5
875,308,699,4
876,308,475,1
877,308,904,5
878,309,759,3
879,309,840,2
880,309,853,1
881,310,62,1
882,310,665,2
883,311,472,5
884,311,481,2
885,311,799,1
886,312,71,1
887,312,930,4
888,312,123,2
889,313,445,3
890,313,536,4
891,313,405,1
892,314,836,5
893,314,94,1
894,315,106,2
895,315,979,2
896,315,547,2
897,315,135,3
898,316,856,3
899,316,471,5
900,316,188,5
901,316,575,4
902,316,813,2
903,317,46,5
904,317,864,4
905,318,209,5
906,318,384,2
907,318,683,3
908,318,3,2
909,318,440,5
910,319,554,1
911,319,95,1
912,319,284,5
913,320,606,5
914,320,641,2
915,320,209,1
916,320,931,3
917,321,392,2
918,321,350,5
919,321,940,3
920,322,189,4
921,322,603,5
922,322,680,1
923,322,666,2
924,322,211,4
925,323,405,5
926,323,133,5
927,323,731,3
928,323,277,1
929,323,837,3
930,324,128,5
931,324,427,1
932,324,916,3
933,324,582,5
934,324,294,5
935,325,166,5
936,326,464,5
937,326,653,1
938,327,267,3
939,327,880,4
940,328,791,1
941,328,857,1
942,328,815,1
943,329,678,2
944,329,987,3
945,329,545,3
946,329,9,1
947,329,448,4
948,330,258,3
949,330,361,4
950,330,964,4
951,331,299,3
952,331,186,4
953,331,32,5
954,332,706,5
955,332,531,3
956,333,429,5
957,333,814,4
958,333,737,1
959,334,576,4
960,334,173,2
961,335,401,5
962,336,367,3
963,336,596,3
964,336,595,2
965,336,539,3
966,337,829,3
967,337,702,1
968,337,534,1
969,337,128,1
970,337,377,2
971,338,521,1
972,338,517,3
973,338,20,4
974,338,292,4
975,339,656,5
976,339,327,4
977,340,192,3
978,340,691,2
979,340,781,5
980,340,784,4
981,340,929,3
982,341,660,1
983,341,370,1
984,342,72,4
985,343,268,1
986,343,513,2
987,343,281,2
988,343,102,4
989,343,507,2
990,344,448,1
991,344,363,2
992,345,516,1
993,345,136,4
994,345,409,3
995,345,331,2
996,346,564,5
997,346,562,2
998,346,698,2
999,346,9,5
1000,346,963,2
1001,347,284,5
1002,347,333,1
1003,347,67,4
1004,348,569,5
1005,348,964,1
1006,349,207,3
1007,349,782,2
1008,349,475,1
1009,349,54,3
1010,349,518,1
1011,350,729,2
1012,350,165,5
1013,350,318,2
1014,350,552,5
1015,351,601,4
1016,351,150,2
1017,351,487,5
1018,351,335,4
1019,352,206,4
1020,353,330,3
1021,353,376,5
1022,354,445,3
1023,354,106,3
1024,354,509,3
1025,354,637,3
1026,355,886,5
1027,355,996,4
1028,355,567,3
1029,355,419,2
1030,355,442,2
1031,356,670,1
1032,356,90,4
1033,357,931,1
1034,357,832,5
1035,357,898,3
1036,358,981,1
1037,358,671,5
1038,358,130,5
1039,359,558,1
1040,359,380,3
1041,360,763,1
1042,360,669,3
1043,361,163,1
1044,361,273,5
1045,361,643,2
1046,361,632,2
1047,361,597,5
1048,362,750,2
1049,363,52,5
1050,363,637,3
1051,363,855,1
1052,363,95,1
1053,364,630,4
1054,364,577,3
1055,364,662,2
1056,364,508,3
1057,364,142,2
1058,365,197,4
1059,365,742,5
1060,365,903,5
1061,366,686,1
1062,366,591,5
1063,366,148,2
1064,367,776,3
1065,367,572,5
1066,368,605,1
1067,368,430,5
1068,369,199,3
1069,369,714,2
1070,370,7,1
1071,371,545,1
1072,371,774,3
1073,371,472,5
1074,372,20,5
1075,372,989,1
1076,373,441,3
1077,373,731,2
1078,374,721,1
1079,375,695,4
1080,375,49,2
1081,375,865,4
1082,375,162,5
1083,376,662,4
1084,376,167,3
1085,376,126,4
1086,376,364,1
1087,376,954,4
1088,377,997,3
1089,377,962,3
1090,377,577,3
1091,377,506,3
1092,378,476,3
1093,378,312,2
1094,378,149,1
1095,378,23,4
1096,378,813,1
1097,379,116,3
1098,379,342,1
1099,379,465,3
1100,379,488,5
1101,380,996,5
1102,380,353,1
1103,381,581,1
1104,382,169,3
1105,383,903,5
1106,383,583,3
1107,384,90,4
1108,384,871,5
1109,384,406,5
1110,384,447,1
1111,385,1000,1
1112,386,376,3
1113,387,513,3
1114,387,965,1
1115,387,521,4
1116,387,703,4
1117,388,243,1
1118,388,956,4
1119,388,97,1
1120,388,344,5
1121,388,329,5
1122,389,720,3
1123,389,520,3
1124,389,471,5
1125,389,815,5
1126,389,765,3
1127,390,339,1
1128,390,812,3
1129,390,103,1
1130,391,779,1
1131,391,280,3
1132,391,926,4
1133,392,833,5
1134,392,57,3
1135,392,49,5
1136,392,857,4
1137,393,78,2
1138,393,392,1
1139,394,627,2
1140,394,244,3
1141,395,887,4
1142,395,947,4
1143,396,238,2
1144,397,34,5
1145,397,551,5
1146,397,404,3
1147,397,504,2
1148,397,45,3
1149,398,350,1
1150,399,536,3
1151,399,169,1
1152,399,298,1
1153,399,885,2
1154,399,274,1
1155,400,892,3
1156,401,79,3
1157,401,67,1
1158,401,588,2
1159,402,374,1
1160,402,922,4
1161,402,168,1
1162,402,119,3
1163,403,818,2
1164,403,440,2
1165,403,364,1
1166,403,630,5
1167,403,57,1
1168,404,426,4
1169,404,683,3
1170,404,284,3
1171,404,971,1
1172,404,865,4
1173,405,859,4
1174,405,8,4
1175,405,759,5
1176,405,174,3
1177,406,340,1
1178,406,51,2
1179,407,372,2
1180,407,886,5
1181,407,360,3
1182,407,180,1
1183,407,78,5
1184,408,242,3
1185,408,904,3
1186,408,444,2
1187,408,797,5
1188,408,728,5
1189,409,186,4
1190,409,991,2
1191,409,405,4
1192,409,880,4
1193,410,503,1
1194,410,460,2
1195,411,446,1
1196,411,914,5
1197,411,33,2
1198,412,865,1
1199,412,14,1
1200,412,106,1
1201,412,236,1
1202,413,91,3
1203,413,628,1
1204,413,303,1
1205,414,252,4
1206,415,524,1
1207,415,287,4
1208,415,153,3
1209,415,719,2
1210,415,978,2
1211,416,907,4
1212,416,795,3
1213,416,220,5
1214,417,995,5
1215,417,866,2
1216,418,189,5
1217,419,668,4
1218,419,292,1
1219,419,431,1
1220,420,321,4
1221,420,608,3
1222,420,600,5
1223,420,566,3
1224,420,635,2
1225,421,800,2
1226,421,627,5
1227,421,416,1
1228,421,896,1
1229,422,655,4
1230,422,112,2
1231,422,84,1
1232,423,622,3
1233,423,984,3
1234,423,207,4
1235,423,628,4
1236,423,723,2
1237,424,668,5
1238,424,552,5
1239,425,134,5
1240,425,755,4
1241,425,519,2
1242,425,232,3
1243,425,546,1
1244,426,119,3
1245,426,481,4
1246,426,741,1
1247,426,538,2
1248,426,662,2
1249,427,287,1
1250,427,815,3
1251,427,338,2
1252,427,936,2
1253,427,55,4
1254,428,180,1
1255,428,108,2
1256,429,828,2
1257,429,717,4
1258,429,997,2
1259,429,965,3
1260,429,260,1
1261,430,320,2
1262,430,950,1
1263,430,79,4
1264,431,797,4
1265,431,591,2
1266,431,622,1
1267,431,511,3
1268,432,875,2
1269,433,890,5
1270,433,225,3
1271,434,458,5
1272,434,688,4
1273,434,295,3
1274,434,379,5
1275,435,463,5
1276,435,737,2
1277,435,324,5
1278,435,358,1
1279,435,714,1
1280,436,391,1
1281,436,291,4
1282,437,390,5
1283,437,815,4
1284,437,220,3
1285,437,333,2
1286,438,535,2
1287,438,183,4
1288,438,154,4
1289,438,121,2
1290,438,607,2
1291,439,91,2
1292,440,950,1
1293,440,77,2
1294,440,62,4
1295,441,652,3
1296,441,150,3
1297,441,523,1
1298,441,662,1
1299,441,871,4
1300,442,132,2
1301,443,487,1
1302,443,108,2
1303,443,804,1
1304,443,810,1
1305,443,861,5
1306,444,11,1
1307,444,857,4
1308,444,687,2
1309,444,396,1
1310,445,845,1
1311,445,247,2
1312,445,407,4
1313,445,464,1
1314,445,165,4
1315,446,721,3
1316,446,410,5
1317,447,799,5
1318,447,799,1
1319,447,130,2
1320,447,233,4
1321,448,9,4
1322,448,614,3
1323,448,234,4
1324,449,97,2
1325,449,118,2
1326,450,157,5
1327,450,823,4
1328,450,822,3
1329,451,413,2
1330,451,736,4
1331,451,943,1
1332,452,739,2
1333,452,309,4
1334,452,220,1
1335,452,773,3
1336,452,570,2
1337,453,159,5
1338,453,219,5
1339,453,910,4
1340,453,365,1
1341,454,91,2
1342,454,743,1
1343,455,9,2
1344,455,99,1
1345,455,900,2
1346,455,45,3
1347,456,569,1
1348,456,16,3
1349,456,996,2
1350,457,320,5
1351,458,188,5
1352,459,128,3
1353,459,115,3
1354,459,47,5
1355,460,45,2
1356,460,801,4
1357,460,467,1
1358,460,611,4
1359,461,162,3
1360,461,977,5
1361,462,152,4
1362,462,30,1
1363,463,171,4
1364,463,694,4
1365,463,390,5
1366,464,38,2
1367,464,750,2
1368,465,226,4
1369,466,508,4
1370,466,891,5
1371,466,657,4
1372,467,566,2
1373,467,785,2
1374,467,298,5
1375,467,661,1
1376,467,134,2
1377,468,507,4
1378,468,529,4
1379,468,672,4
1380,468,309,2
1381,468,116,1
1382,469,100,5
1383,469,480,3
1384,469,258,1
1385,469,754,5
1386,469,38,3
1387,470,235,5
1388,470,432,5
1389,471,124,1
1390,471,438,5
1391,471,192,4
1392,472,451,1
1393,472,458,4
1394,472,412,3
1395,472,712,1
1396,472,735,2
1397,473,543,5
1398,473,992,3
1399,473,452,4
1400,473,569,5
1401,473,448,4
1402,474,147,3
1403,474,16,1
1404,475,238,3
1405,475,662,3
1406,475,357,5
1407,476,82,4
1408,476,841,5
1409,476,831,5
1410,476,129,4
1411,477,602,4
1412,477,321,1
1413,477,901,4
1414,477,894,4
1415,477,524,2
1416,478,85,5
1417,478,142,2
1418,479,407,3
1419,479,64,3
1420,479,470,4
1421,480,768,1
1422,480,970,3
1423,480,115,3
1424,481,445,1
1425,482,331,2
1426,482,498,4
1427,482,845,5
1428,482,862,5
1429,482,140,3
1430,483,834,2
1431,483,498,4
1432,484,468,2
1433,484,881,3
1434,485,258,2
1435,485,489,4
1436,485,980,2
1437,485,918,4
1438,485,912,2
1439,486,341,4
1440,486,719,2
1441,486,303,1
1442,486,850,2
1443,486,932,5
1444,487,858,5
1445,487,302,1
1446,487,41,4
1447,488,621,5
1448,488,351,5
1449,488,686,5
1450,488,379,2
1451,489,635,5
1452,490,930,3
1453,490,442,2
1454,491,73,2
1455,491,900,1
1456,491,852,4
1457,492,377,1
1458,492,216,1
1459,492,785,1
1460,492,320,3
1461,493,580,5
1462,493,172,5
1463,493,986,3
1464,493,229,2
1465,493,147,1
1466,494,718,4
1467,494,258,3
1468,495,993,4
1469,495,497,1
1470,495,388,2
1471,495,285,2
1472,495,859,1
1473,496,484,1
1474,496,922,2
1475,497,87,2
1476,497,202,5
1477,497,901,3
1478,497,168,2
1479,497,354,1
1480,498,921,4
1481,498,331,2
1482,498,755,5
1483,498,441,2
1484,499,607,3
1485,499,815,4
1486,499,203,1
1487,499,452,3
1488,499,649,4
1489,500,513,3
1490,500,639,3
1491,500,251,4
1492,501,446,4
1493,501,486,1
1494,501,389,3
1495,501,225,2
1496,502,726,3
1497,503,197,2
1498,504,829,3
1499,504,802,5
1500,505,108,5
1501,505,531,1
1502,505,568,4
1503,506,718,4
1504,506,964,3
1505,506,725,5
1506,506,488,1
1507,506,65,3
1508,507,69,5
1509,508,591,4
1510,508,461,4
1511,508,696,2
1512,509,156,3
1513,510,132,4
1514,510,163,3
1515,510,940,3
1516,510,866,3
1517,510,366,3
1518,511,608,1
1519,511,109,1
1520,511,945,1
1521,512,118,4
1522,512,736,2
1523,513,431,4
1524,513,843,3
1525,514,587,2
1526,514,884,1
1527,514,99,5
1528,514,155,4
1529,514,910,2
1530,515,932,3
1531,515,608,4
1532,516,288,3
1533,517,108,1
1534,517,42,3
1535,517,423,3
1536,518,617,5
1537,519,240,3
1538,519,510,3
1539,519,979,2
1540,519,845,4
1541,519,492,5
1542,520,683,3
1543,520,283,3
1544,520,506,2
1545,520,4,3
1546,521,323,2
1547,521,8,5
1548,522,220,2
1549,522,724,5
1550,522,520,3
1551,523,916,4
1552,523,181,3
1553,523,590,5
1554,524,460,4
1555,524,397,5
1556,525,286,4
1557,525,711,2
1558,525,905,3
1559,525,529,5
1560,526,131,5
1561,527,318,2
1562,527,364,2
1563,527,324,1
1564,528,896,2
1565,528,180,3
1566,528,67,2
1567,528,571,5
1568,529,408,3
1569,529,368,1
1570,529,429,3
1571,529,512,2
1572,530,78,3
1573,530,696,1
1574,530,841,1
1575,530,162,4
1576,531,607,4
1577,531,791,5
1578,531,365,2
1579,532,651,2
1580,532,294,5
1581,533,352,2
1582,534,162,2
1583,534,958,4
1584,535,482,1
1585,535,728,4
1586,535,219,2
1587,535,660,3
1588,535,786,5
1589,536,380,4
1590,536,550,1
1591,536,684,3
1592,537,304,4
1593,537,682,1
1594,537,383,3
1595,538,293,4
1596,538,971,3
1597,538,104,1
1598,538,851,2
1599,539,263,3
1600,539,702,5
1601,539,744,1
1602,539,57,3
1603,540,568,5
1604,540,758,2
1605,540,949,3
1606,540,426,3
1607,540,887,2
1608,541,772,2
1609,541,523,2
1610,542,992,5
1611,542,865,1
1612,543,177,1
1613,543,543,5
1614,543,154,3
1615,543,869,3
1616,543,773,5
1617,544,510,2
1618,544,841,1
1619,545,515,1
1620,545,774,2
1621,545,682,3
1622,546,19,2
1623,546,963,3
1624,546,292,4
1625,546,510,3
1626,546,882,1
1627,547,185,1
1628,547,292,4
1629,547,906,3
1630,548,32,5
1631,548,512,1
1632,548,610,3
1633,548,861,1
1634,548,137,4
1635,549,581,4
1636,549,881,3
1637,549,569,1
1638,549,118,3
1639,550,941,5
1640,550,386,1
1641,551,321,1
1642,551,625,4
1643,551,382,1
1644,552,40,5
1645,552,456,2
1646,552,185,2
1647,552,630,1
1648,552,272,5
1649,553,543,5
1650,553,709,4
1651,553,272,5
1652,554,230,5
1653,554,852,4
1654,555,384,4
1655,555,541,4
1656,556,76,1
1657,556,37,4
1658,556,646,2
1659,556,969,5
1660,557,617,3
1661,557,239,5
1662,557,457,3
