order_id,customer_id,restaurant_id,status,created_at
115,2160,440,ACCEPTED,1705101401
116,4742,178,CANCELLED,1704303249
117,164,861,ACCEPTED,1705330998
118,166,348,DELIVERED,1704347721
119,1982,324,PLACED,1704992605
120,3106,88,DELIVERING,1705844920
121,1809,325,DELIVERED,1704262232
122,1152,641,CANCELLED,1704954011
123,1189,851,PLACED,1705466816
124,2883,467,ACCEPTED,1706311262
125,127,923,ACCEPTED,1704855604
126,52,348,ACCEPTED,1705034357
127,888,696,CANCELLED,1704497696
128,860,262,DELIVERING,1704689383
129,3441,518,ACCEPTED,1705943719
130,782,743,ACCEPTED,1704751219
131,1093,506,DELIVERING,1706295248
132,4357,693,CANCELLED,1705876858
133,4640,180,DELIVERING,1705895563
134,4479,422,PLACED,1704418486
135,1175,130,ACCEPTED,1706223222
136,1523,3,PLACED,1706459494
137,4439,891,ACCEPTED,1705875734
138,4752,223,ACCEPTED,1705203988
139,779,66,CANCELLED,1705288512
140,4773,593,CANCELLED,1706112993
141,4605,153,ACCEPTED,1704143942
142,2195,273,DELIVERING,1705685581
143,876,473,DELIVERED,1704364540
144,4176,383,CANCELLED,1705279508
145,140,184,DELIVERING,1705921657
146,3639,297,DELIVERED,1704682700
147,3989,874,DELIVERING,1704250597
148,998,50,CANCELLED,1706455440
149,2179,985,CANCELLED,1704199699
150,2137,886,DELIVERED,1706134771
151,4498,34,DELIVERED,1704534981
152,2543,89,DELIVERING,1705674142
153,3583,173,ACCEPTED,1706361628
154,2704,104,DELIVERING,1706164909
155,1108,946,ACCEPTED,1706398079
156,4193,537,ACCEPTED,1705346077
157,3692,597,PLACED,1704994698
158,3241,784,CANCELLED,1705067674
159,1522,575,ACCEPTED,1706658867
160,2247,562,PLACED,1704792147
161,2664,258,DELIVERING,1706474137
162,2252,939,CANCELLED,1704195627
163,1628,498,DELIVERED,1705041133
164,2745,132,CANCELLED,1705701431
165,2501,701,DELIVERED,1706259234
166,2124,624,DELIVERED,1704360360
167,719,763,DELIVERING,1704562433
168,1728,279,DELIVERING,1706175425
169,3918,13,DELIVERING,1705626760
170,2640,537,ACCEPTED,1704422061
171,3011,287,CANCELLED,1704079104
172,4509,212,PLACED,1704156900
173,3999,419,DELIVERED,1704852436
174,2722,934,ACCEPTED,1706175495
175,1210,740,DELIVERED,1704377919
176,3813,434,CANCELLED,1706082430
177,4779,673,DELIVERING,1705069331
178,1825,440,DELIVERING,1704469866
179,1041,244,DELIVERING,1706501924
180,330,163,CANCELLED,1705519015
181,4017,350,DELIVERING,1706057223
182,4178,469,CANCELLED,1705551558
183,4457,681,DELIVERED,1705681673
184,3992,359,CANCELLED,1705208300
185,694,43,DELIVERING,1706437311
186,880,249,PLACED,1705286202
187,4860,300,CANCELLED,1705393551
188,4566,806,ACCEPTED,1705888025
189,4615,849,DELIVERED,1706295061
190,2396,640,PLACED,1706070293
191,1541,454,ACCEPTED,1706327105
192,306,641,CANCELLED,1704211956
193,423,78,DELIVERING,1705627315
194,822,279,DELIVERED,1704555389
195,409,658,DELIVERED,1705514448
196,779,970,PLACED,1706156481
197,457,522,CANCELLED,1705013057
198,1926,745,ACCEPTED,1706028372
199,4794,232,DELIVERED,1705282948
200,2751,418,DELIVERING,1706388595
201,2401,411,CANCELLED,1705504078
202,2881,597,ACCEPTED,1706125965
203,2353,767,CANCELLED,1706260499
204,2147,399,CANCELLED,1706631990
205,2245,551,PLACED,1705958213
206,3138,202,DELIVERING,1704710213
207,952,609,DELIVERED,1706267937
208,3213,410,ACCEPTED,1706023240
209,2608,719,PLACED,1706177065
210,4383,220,DELIVERED,1706033691
211,1690,56,CANCELLED,1705061979
212,1483,470,DELIVERED,1704472886
213,1922,436,PLACED,1705643723
214,2524,659,DELIVERED,1704516413
215,3290,619,DELIVERED,1705295017
216,2722,16,CANCELLED,1705206576
217,3026,469,CANCELLED,1706635451
218,508,394,DELIVERING,1706054508
219,1519,855,DELIVERING,1705014279
220,507,559,DELIVERED,1704367482
221,4197,200,ACCEPTED,1706058490
222,2714,360,DELIVERING,1704516369
223,1199,586,PLACED,1705961450
224,3159,495,PLACED,1706070855
225,789,498,DELIVERED,1704529621
226,958,456,PLACED,1706084669
227,3900,627,DELIVERING,1706347113
228,2821,146,CANCELLED,1705536903
229,1553,284,ACCEPTED,1704356299
230,3482,390,CANCELLED,1706050390
231,4915,952,ACCEPTED,1706290594
232,3781,477,ACCEPTED,1704152509
233,3441,220,ACCEPTED,1704726738
234,4905,13,DELIVERING,1705476170
235,3196,741,CANCELLED,1705032783
236,4232,300,DELIVERING,1704300249
237,1865,387,ACCEPTED,1705246028
238,291,935,DELIVERING,1704323403
239,4120,523,DELIVERED,1704374905
240,576,376,PLACED,1704929747
241,2742,801,CANCELLED,1705705241
242,833,427,ACCEPTED,1706272316
243,1756,466,CANCELLED,1705675236
244,2727,60,ACCEPTED,1705194785
245,4811,552,ACCEPTED,1705612432
246,3485,725,DELIVERING,1706024679
247,4804,781,CANCELLED,1706150627
248,1769,407,ACCEPTED,1705220528
249,2277,389,CANCELLED,1704819208
250,4269,699,CANCELLED,1704656571
251,2801,363,ACCEPTED,1704457808
252,3601,922,DELIVERING,1706301955
253,1865,103,CANCELLED,1704391915
254,1004,947,DELIVERED,1705114226
255,1651,818,DELIVERED,1706044704
256,4392,526,CANCELLED,1704503433
257,2529,917,CANCELLED,1706656498
258,2003,228,PLACED,1704795505
259,4835,252,DELIVERED,1704950109
260,1623,924,CANCELLED,1706611738
261,2852,229,CANCELLED,1704899096
262,836,501,ACCEPTED,1706531369
263,2646,394,CANCELLED,1704914344
264,1105,474,DELIVERING,1704826869
265,2452,599,PLACED,1705007387
266,4412,300,PLACED,1706069393
267,3453,553,DELIVERED,1704981164
268,105,333,ACCEPTED,1704523955
269,1795,354,CANCELLED,1704102032
270,1590,641,DELIVERED,1705770359
271,4867,665,DELIVERING,1705996457
272,2143,927,PLACED,1704887061
273,4710,743,PLACED,1705847386
274,3040,341,DELIVERING,1705542351
275,1833,350,DELIVERED,1704293041
276,4295,281,ACCEPTED,1705249409
277,3712,988,ACCEPTED,1704357006
278,98,169,DELIVERED,1704705440
279,4359,737,PLACED,1704855810
280,2428,245,DELIVERED,1705981089
281,1030,167,CANCELLED,1706121784
282,3571,285,ACCEPTED,1705811518
283,2997,382,ACCEPTED,1706326967
284,927,176,CANCELLED,1705018145
285,874,648,PLACED,1705226596
286,1575,948,DELIVERED,1705428911
287,1769,560,PLACED,1705942769
288,3572,842,DELIVERING,1704346867
289,2819,85,ACCEPTED,1704607412
290,3422,49,DELIVERED,1705959645
291,2094,672,ACCEPTED,1706242884
292,3823,318,ACCEPTED,1705362764
293,4337,889,PLACED,1706420964
294,3412,429,PLACED,1705461093
295,4608,333,DELIVERING,1705295354
296,4665,840,DELIVERED,1706166150
297,744,22,DELIVERED,1705223059
298,4125,168,PLACED,1705926495
299,734,114,ACCEPTED,1706386117
300,1741,986,ACCEPTED,1706458114
301,831,66,ACCEPTED,1706327481
302,3396,816,ACCEPTED,1705019239
303,1119,103,DELIVERING,1705379347
304,2456,987,PLACED,1704717364
305,2232,151,PLACED,1706235122
306,4675,297,PLACED,1706151621
307,1494,631,DELIVERED,1704259224
308,3163,549,DELIVERING,1706039718
309,2920,433,ACCEPTED,1704071937
310,2431,328,DELIVERING,1705385643
311,3382,868,PLACED,1706402657
312,2319,396,PLACED,1705218298
313,3680,939,PLACED,1704565057
314,2665,358,DELIVERING,1705537841
315,442,84,PLACED,1705459531
316,1075,862,ACCEPTED,1705719977
317,1040,426,DELIVERING,1705882024
318,3704,959,DELIVERING,1705982950
319,259,32,PLACED,1706295678
320,3665,824,PLACED,1705116055
321,1016,41,CANCELLED,1704788990
322,942,342,ACCEPTED,1706213068
323,2481,577,CANCELLED,1705382210
324,2531,159,DELIVERED,1705636970
325,690,52,CANCELLED,1705045372
326,4696,601,DELIVERED,1705430330
327,644,890,PLACED,1704108717
328,2083,660,PLACED,1706236080
329,4119,510,DELIVERING,1704622795
330,2561,37,ACCEPTED,1705643401
331,1434,545,ACCEPTED,1706191648
332,2350,345,ACCEPTED,1706363591
333,474,932,DELIVERED,1704430113
334,3516,150,ACCEPTED,1705903034
335,4431,244,DELIVERED,1705904203
336,2095,753,CANCELLED,1706281076
337,4867,875,CANCELLED,1704982824
338,365,934,DELIVERED,1704199448
339,3496,404,CANCELLED,1706161900
340,1550,770,DELIVERED,1704586691
341,4403,811,DELIVERED,1704085015
342,3459,680,DELIVERED,1704287938
343,3585,720,DELIVERED,1705145245
344,2056,675,DELIVERING,1704623756
345,1892,556,ACCEPTED,1706107015
346,2210,126,DELIVERED,1704097659
347,3550,51,ACCEPTED,1705513888
348,4507,240,DELIVERING,1705629732
349,1729,387,CANCELLED,1704239710
350,4351,254,DELIVERED,1706152776
351,1040,299,CANCELLED,1705163644
352,4014,263,PLACED,1704358995
353,1177,710,DELIVERING,1705764656
354,2443,941,PLACED,1704775459
355,3813,6,ACCEPTED,1704966508
356,2277,980,ACCEPTED,1704868352
357,3117,896,DELIVERED,1704318746
358,2143,417,DELIVERED,1705729309
359,506,243,PLACED,1706076750
360,1222,760,PLACED,1704974642
361,914,885,ACCEPTED,1705078654
362,1827,303,PLACED,1705881347
363,4746,883,ACCEPTED,1705763104
364,2174,609,PLACED,1705226527
365,3047,99,PLACED,1706257317
366,1313,468,PLACED,1706198784
367,3080,920,ACCEPTED,1706562639
368,3347,169,DELIVERING,1705952933
369,2492,211,ACCEPTED,1705996014
370,3994,159,PLACED,1706250110
371,201,423,DELIVERED,1704817470
372,2080,372,ACCEPTED,1705555866
373,4957,688,DELIVERING,1704107654
374,3871,923,CANCELLED,1704080850
375,3656,863,DELIVERING,1706609297
376,4472,332,DELIVERED,1705927720
377,3083,475,DELIVERED,1704559000
378,84,202,PLACED,1706494225
379,2618,243,PLACED,1704727012
380,1670,606,DELIVERING,1704168511
381,674,403,DELIVERED,1705179546
382,892,437,CANCELLED,1705820165
383,1753,906,CANCELLED,1704917400
384,2845,582,ACCEPTED,1706008393
385,738,237,PLACED,1704672282
386,2675,280,ACCEPTED,1706158305
387,4176,460,DELIVERED,1706069065
388,4632,729,DELIVERED,1704500947
389,1601,480,DELIVERING,1704936388
390,3119,517,DELIVERING,1706184785
391,4067,217,DELIVERING,1704133205
392,1371,172,PLACED,1705240090
393,1029,29,CANCELLED,1705267774
394,4204,27,PLACED,1704182581
395,4557,736,ACCEPTED,1706505468
396,4319,693,DELIVERING,1704796033
397,1589,641,ACCEPTED,1706284355
398,3584,231,CANCELLED,1705317597
399,3592,783,DELIVERED,1704377957
400,1747,654,ACCEPTED,1706093337
401,3947,450,PLACED,1704206293
402,3735,220,ACCEPTED,1705626914
403,1794,162,PLACED,1705361892
404,2938,715,PLACED,1705624151
405,3728,22,DELIVERING,1706194155
406,311,190,PLACED,1704201435
407,2347,71,PLACED,1704235369
408,4403,790,ACCEPTED,1706255854
409,4811,812,ACCEPTED,1704514725
410,3179,412,CANCELLED,1706167079
411,1951,328,DELIVERING,1705671213
412,2446,330,ACCEPTED,1704636697
413,2395,262,DELIVERED,1705693555
414,4152,172,PLACED,1705987317
415,772,944,PLACED,1704961857
416,2660,111,ACCEPTED,1706437547
417,1783,602,ACCEPTED,1704277827
418,2155,215,ACCEPTED,1704704737
419,1820,808,DELIVERED,1706214191
420,4284,984,DELIVERING,1705606575
421,4513,254,ACCEPTED,1706428867
422,1185,368,DELIVERED,1704954890
423,2108,550,ACCEPTED,1705151594
424,4339,270,CANCELLED,1705319783
425,3329,430,CANCELLED,1704225930
426,4981,421,ACCEPTED,1704581797
427,2680,800,CANCELLED,1704373863
428,4724,902,CANCELLED,1704488534
429,549,509,CANCELLED,1704325944
430,2001,827,DELIVERED,1705275661
431,2613,458,ACCEPTED,1705253248
432,2861,134,CANCELLED,1705701560
433,1518,183,ACCEPTED,1705818510
434,1913,350,DELIVERED,1705099505
435,3380,112,CANCELLED,1704076370
436,4543,119,DELIVERING,1706260428
437,1850,218,DELIVERING,1706221522
438,3911,827,PLACED,1706324255
439,3123,493,PLACED,1706133256
440,1327,99,DELIVERING,1706624882
441,2322,48,PLACED,1704391965
442,3739,59,DELIVERED,1704276918
443,3268,803,PLACED,1706427492
444,1333,250,CANCELLED,1704651859
445,581,239,ACCEPTED,1705011214
446,1913,487,DELIVERING,1704165927
447,3897,353,ACCEPTED,1704612317
448,1735,127,CANCELLED,1705053319
449,3026,501,PLACED,1705220309
450,4667,46,PLACED,1706643565
451,618,356,DELIVERED,1705313309
452,2207,935,DELIVERING,1705096809
453,1603,970,DELIVERING,1704357555
454,2641,504,DELIVERED,1704209308
455,2108,128,CANCELLED,1705833724
456,772,413,DELIVERING,1705998962
457,4285,83,DELIVERING,1706170463
458,4777,781,CANCELLED,1704579074
459,3060,782,CANCELLED,1705936693
460,869,141,ACCEPTED,1704581903
461,159,653,ACCEPTED,1705409552
462,1751,448,ACCEPTED,1704207952
463,550,167,DELIVERING,1704129783
464,2250,848,ACCEPTED,1706462727
465,121,393,ACCEPTED,1704176269
466,590,937,PLACED,1705999048
467,2992,948,PLACED,1706480699
468,4287,799,DELIVERING,1706023825
469,1653,150,CANCELLED,1706561533
470,2012,122,PLACED,1706207417
471,1993,871,CANCELLED,1706508696
472,4266,336,DELIVERED,1704884517
473,4453,910,ACCEPTED,1705324219
474,642,754,CANCELLED,1706519007
475,4244,978,ACCEPTED,1705902701
476,1693,850,DELIVERING,1705337387
477,3023,493,DELIVERING,1706415727
478,454,622,ACCEPTED,1704951137
479,1347,446,ACCEPTED,1706213249
480,2674,147,ACCEPTED,1704787517
481,1018,386,DELIVERING,1704562097
482,2241,549,DELIVERING,1704270851
483,1491,138,DELIVERING,1704289999
484,2575,445,DELIVERING,1705654822
485,1774,844,PLACED,1706093838
486,643,28,DELIVERING,1706162295
487,3120,298,PLACED,1704133016
488,1025,633,PLACED,1705939482
489,3281,412,CANCELLED,1704451994
490,475,21,DELIVERED,1706367601
491,3402,561,CANCELLED,1706629635
492,3140,71,DELIVERED,1704775749
493,2701,535,ACCEPTED,1704104971
494,732,194,DELIVERING,1705614627
495,3889,480,PLACED,1705500339
496,1108,91,DELIVERING,1706450481
497,1537,290,PLACED,1706233934
498,3968,205,ACCEPTED,1706645350
499,882,441,DELIVERED,1706026196
500,4412,894,CANCELLED,1705416524
501,4612,302,PLACED,1704740585
502,486,469,DELIVERED,1705675327
503,856,744,ACCEPTED,1706024523
504,3307,478,ACCEPTED,1706261942
505,4936,891,DELIVERED,1704486751
506,4256,402,CANCELLED,1706567091
507,2636,889,PLACED,1704967435
508,4188,567,DELIVERED,1704188220
509,4135,50,ACCEPTED,1706523505
510,1110,437,DELIVERED,1705171669
511,3964,693,DELIVERING,1704433557
512,2766,211,CANCELLED,1706436657
513,1494,871,PLACED,1706526629
514,941,348,CANCELLED,1705957309
515,3334,549,ACCEPTED,1706006213
516,461,241,CANCELLED,1706563304
517,3604,891,ACCEPTED,1706597705
518,961,858,CANCELLED,1704995050
519,4343,294,ACCEPTED,1705973282
520,3708,159,DELIVERING,1705155637
521,4068,705,PLACED,1705493638
522,345,823,DELIVERING,1705067850
523,2663,363,ACCEPTED,1704531137
524,1388,264,CANCELLED,1706272547
525,3631,556,PLACED,1706303963
526,4661,165,DELIVERED,1704883844
527,2612,225,DELIVERING,1706583136
528,4757,226,DELIVERED,1704738020
529,1705,897,CANCELLED,1706577970
530,4676,85,DELIVERING,1705190676
531,2135,306,DELIVERED,1705679707
532,1262,329,DELIVERING,1706048798
533,2804,771,CANCELLED,1705306057
534,1171,894,DELIVERED,1704869846
535,4107,626,DELIVERED,1706370747
536,1836,484,PLACED,1705108471
537,2376,121,CANCELLED,1706297192
538,4298,768,DELIVERED,1705819618
539,3159,223,PLACED,1706188776
540,3468,220,CANCELLED,1705774055
541,4901,408,ACCEPTED,1705085353
542,773,257,ACCEPTED,1705085067
543,989,620,DELIVERED,1705557522
544,4894,60,PLACED,1704678844
545,2929,978,DELIVERED,1704316853
546,3430,839,ACCEPTED,1704068810
547,978,787,ACCEPTED,1704830696
548,4885,739,CANCELLED,1705049119
549,2547,117,CANCELLED,1705544116
550,4720,71,DELIVERING,1705872495
551,797,280,DELIVERING,1704981492
552,4183,769,ACCEPTED,1704463145
553,1752,321,ACCEPTED,1706549722
554,1989,578,DELIVERED,1704283384
555,3799,834,PLACED,1704457290
556,1327,95,DELIVERING,1706240262
557,447,911,PLACED,1704909235
558,156,437,ACCEPTED,1705192426
559,2366,320,ACCEPTED,1704085884
560,982,35,CANCELLED,1706360245
561,4257,351,DELIVERING,1705907217
562,192,739,DELIVERED,1705533074
563,4775,541,DELIVERING,1705279300
564,1722,254,DELIVERING,1705979266
565,1916,943,DELIVERED,1706354772
566,2533,374,CANCELLED,1706217911
567,2775,350,CANCELLED,1705548391
568,3557,752,CANCELLED,1706005722
569,3066,610,CANCELLED,1704978395
570,3084,439,CANCELLED,1704180068
571,2698,420,DELIVERED,1705674839
572,1364,931,DELIVERED,1705140475
573,4261,642,CANCELLED,1704184343
574,2200,491,DELIVERING,1705993680
575,1677,218,ACCEPTED,1705931429
576,3822,747,CANCELLED,1705079242
577,4980,389,DELIVERED,1705776898
578,507,595,DELIVERED,1706472902
579,3247,45,DELIVERED,1704087160
580,3900,132,DELIVERED,1705392362
581,1358,612,PLACED,1704567500
582,4847,162,DELIVERING,1705097900
583,1421,504,DELIVERING,1705162647
584,414,683,DELIVERED,1705725903
585,4252,870,DELIVERED,1706029664
586,275,824,DELIVERING,1704405697
587,1428,332,ACCEPTED,1706644189
588,4241,871,DELIVERING,1704282089
589,20,969,ACCEPTED,1704860897
590,223,938,DELIVERED,1706580609
591,1462,905,DELIVERED,1705120141
592,4388,605,DELIVERING,1705708834
593,2295,319,PLACED,1704512791
594,1804,86,DELIVERED,1705402436
595,2646,622,DELIVERING,1704866313
596,3848,509,ACCEPTED,1705414754
597,4225,568,DELIVERED,1705146370
598,1055,250,DELIVERING,1706179568
599,4350,11,DELIVERED,1705059334
600,3471,312,DELIVERING,1704941324
601,3969,572,DELIVERING,1705558591
602,273,235,CANCELLED,1705369536
603,4696,1,DELIVERED,1704323926
604,3803,227,CANCELLED,1704771738
605,2955,574,DELIVERED,1706512425
606,298,941,DELIVERING,1706262785
607,1138,781,ACCEPTED,1705139057
608,2126,507,PLACED,1704221204
609,119,674,DELIVERED,1704117414
610,1395,740,DELIVERING,1705499738
611,550,1000,PLACED,1704827371
612,2223,156,DELIVERING,1706473197
613,629,251,DELIVERING,1706500966
614,729,7,DELIVERED,1705060937
615,249,460,DELIVERING,1706298787
616,1202,333,DELIVERED,1706493834
617,2507,972,ACCEPTED,1705951873
618,2553,800,DELIVERING,1705650339
619,4453,55,PLACED,1706045072
620,331,270,CANCELLED,1705418375
621,495,797,DELIVERED,1705801589
622,1107,387,DELIVERED,1704571177
623,2,104,PLACED,1704645807
624,1675,970,PLACED,1705891826
625,4738,818,DELIVERED,1704077180
626,2542,285,CANCELLED,1706320560
627,359,798,PLACED,1704142668
628,1356,540,DELIVERING,1704727934
629,1513,302,DELIVERING,1706520050
630,2023,506,DELIVERING,1704957598
631,787,757,DELIVERED,1705137834
632,3025,859,CANCELLED,1706291769
633,4764,11,DELIVERING,1704781888
634,3919,821,PLACED,1706174093
635,1933,604,PLACED,1705204896
636,4482,512,DELIVERING,1704695632
637,1819,651,CANCELLED,1704731654
638,2762,731,DELIVERING,1704175581
639,1728,242,CANCELLED,1704673458
640,4228,367,PLACED,1706371219
641,2099,634,DELIVERING,1704255752
642,1902,945,DELIVERED,1705551910
643,3178,759,DELIVERED,1705643937
644,559,121,PLACED,1705311645
645,3075,966,PLACED,1706225679
646,3363,966,CANCELLED,1705539067
647,1612,343,ACCEPTED,1704720602
648,2377,955,DELIVERING,1704836529
649,2576,497,DELIVERING,1704904318
650,3087,295,PLACED,1705737664
651,2672,899,ACCEPTED,1705215108
652,3213,88,DELIVERING,1705540336
653,1487,858,DELIVERING,1706336441
654,560,859,DELIVERING,1705852357
655,1116,315,ACCEPTED,1705820119
656,1363,508,PLACED,1705386744
657,293,664,ACCEPTED,1705801395
658,1535,408,ACCEPTED,1705165774
659,446,577,DELIVERED,1704095953
660,3148,638,DELIVERING,1705841994
661,3215,83,ACCEPTED,1704557922
662,3841,153,ACCEPTED,1705217069
663,3849,917,CANCELLED,1705067649
664,2133,802,CANCELLED,1706609511
665,1487,20,PLACED,1706313413
666,2686,843,PLACED,1705547154
667,2116,683,PLACED,1706230360
668,1282,680,DELIVERED,1704092015
669,2652,806,DELIVERING,1705590535
670,3817,492,DELIVERED,1705215882
671,544,543,CANCELLED,1706278270
672,1202,864,CANCELLED,1704086556
673,3435,782,PLACED,1706015979
674,2460,55,DELIVERING,1705475749
675,2798,974,DELIVERED,1704723021
676,2526,514,DELIVERED,1704694774
677,1206,278,PLACED,1704431601
678,3981,128,DELIVERED,1704601516
679,4296,443,DELIVERED,1704900786
680,2812,34,DELIVERING,1704851217
681,354,785,ACCEPTED,1705752889
682,1311,328,PLACED,1706595769
683,4237,293,CANCELLED,1704946808
684,4881,203,CANCELLED,1704389559
685,2690,526,ACCEPTED,1704394923
686,3935,138,PLACED,1705329371
687,2989,255,CANCELLED,1706176976
688,787,439,DELIVERING,1705019705
689,4394,271,DELIVERED,1705016070
690,1585,561,DELIVERED,1705042207
691,3239,501,DELIVERING,1705309627
692,3790,160,PLACED,1704844148
693,3789,472,CANCELLED,1704215343
694,166,230,ACCEPTED,1705605193
695,3736,724,DELIVERING,1706566198
696,3403,389,ACCEPTED,1704519220
697,3558,212,DELIVERING,1706271994
698,1656,992,DELIVERED,1704232325
699,4846,261,DELIVERED,1705916395
700,89,856,PLACED,1705874657
701,1423,641,CANCELLED,1704715199
702,929,910,PLACED,1705149884
703,4532,579,DELIVERING,1704853636
704,4577,549,PLACED,1704494715
705,2693,576,CANCELLED,1706184164
706,1231,777,DELIVERING,1706134311
707,3714,186,PLACED,1704079247
708,4254,47,PLACED,1704957397
709,4296,170,DELIVERING,1704589223
710,2235,618,DELIVERED,1704175716
711,2466,545,DELIVERING,1706402216
712,3567,194,PLACED,1704734129
713,4354,234,DELIVERED,1704161957
714,3555,945,ACCEPTED,1704658288
715,69,931,CANCELLED,1704793240
716,2481,175,ACCEPTED,1704171680
717,4943,649,DELIVERED,1705120944
718,380,79,DELIVERING,1704287846
719,4300,202,DELIVERING,1706007691
720,749,918,CANCELLED,1704767654
721,4581,403,DELIVERING,1706402830
722,2816,58,DELIVERING,1705849397
723,3289,381,DELIVERING,1705954401
724,3854,232,PLACED,1705656349
725,2496,604,DELIVERING,1705618587
726,517,488,PLACED,1706334162
727,1376,362,DELIVERED,1705482350
728,2030,555,ACCEPTED,1704428963
729,3963,678,DELIVERED,1705953106
730,1339,844,PLACED,1704078442
731,3498,315,DELIVERING,1704626921
732,2531,27,DELIVERING,1705478456
733,4235,712,CANCELLED,1705311408
734,3668,684,CANCELLED,1704975153
735,186,801,DELIVERED,1704764144
736,1522,575,DELIVERED,1705328998
737,786,943,ACCEPTED,1705169727
738,1163,736,PLACED,1705396228
739,3284,774,CANCELLED,1706239062
740,4958,259,DELIVERED,1706494794
741,4387,653,CANCELLED,1705854038
742,4401,181,ACCEPTED,1705775009
743,1315,693,ACCEPTED,1705405540
744,4466,38,DELIVERED,1704458366
745,1416,789,DELIVERING,1704870017
746,3895,116,CANCELLED,1706253686
747,1865,38,DELIVERING,1705941062
748,1416,34,DELIVERING,1705263564
